"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",3545,3538,174,3270,3438,165,3270,3609,162,3515,3719,166
"Belgium",3379,3384,174,3410,3696,166,3518,3905,158,3806,4136,166
"Bulgaria",608,246,183,1083,413,174,1623,720,165,1982,949,181
"Croatia",NA,NA,NA,NA,NA,NA,2580,1817,168,NA,NA,NA
"Cyprus",2306,2113,169,1787,2705,169,3217,2857,170,2712,2443,170
"Czech Rep.",1587,820,166,2106,1281,168,2290,1658,169,2612,1664,169
"Denmark",3412,4395,161,3642,4995,157,3928,5364,154,3955,5503,152
"Estonia",1576,826,181,1981,1266,169,2221,1526,163,2504,1894,179
"Finland",2775,3291,164,3055,3563,162,3284,3923,161,3476,4252,162
"France",3653,3665,149,3515,3895,173,3391,3811,166,3664,3945,169
"Germany",4007,4146,167,4248,4368,165,4076,4258,164,4437,4502,164
"Greece",2012,1680,170,2495,2141,174,2307,2123,166,2160,1845,167
"Hungary",2083,1116,184,2416,1442,181,2710,1619,165,2709,1558,170
"Iceland",NA,NA,NA,3604,5403,171,3201,3419,163,3789,4472,168
"Ireland",3632,4282,157,3833,4633,171,3917,4331,163,3959,4841,153
"Italy",4713,4427,154,2525,2583,170,2793,2858,168,2805,2887,181
"Latvia",999,504,171,1340,770,166,1224,1112,154,2054,1441,166
"Lithuania",926,456,171,1095,592,164,1339,792,158,1659,1041,175
"Luxembourg",4257,4356,171,3972,4459,169,4005,4845,164,3985,4800,177
"Macedonia",NA,NA,NA,NA,NA,NA,2014,780,168,1638,762,181
"Malta",2109,1523,174,1134,1823,167,2847,2082,166,3012,2436,169
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,2517,1396,179
"Netherlands",3056,3116,158,3068,3270,153,3226,3594,154,3257,3577,159
"Norway",3495,5104,162,3958,5247,163,3989,5891,161,4360,6386,161
"Poland",1822,1077,177,1929,1121,172,2148,1284,163,2591,1447,179
"Portugal",2692,2062,164,2408,1956,168,2393,1984,166,2285,1861,168
"Romania",849,349,185,1262,630,174,1674,830,165,1882,1000,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,2079,1049,185
"Slovakia",1487,646,173,1473,1004,169,2211,1479,162,2388,1619,175
"Slovenia",2816,1934,165,2820,2105,176,2666,2242,165,2832,2312,178
"Spain",2967,2529,179,2658,2400,168,2722,2561,169,2793,2578,168
"Sweden",2863,3583,168,3070,3699,168,3188,3943,170,3591,4509,171
"Switzerland",NA,NA,NA,NA,NA,NA,4715,6762,171,4576,6813,166
"Turkey",NA,NA,NA,2143,1233,195,2441,1508,192,2906,1738,191
"United Kingdom",4113,4723,160,4337,4894,160,3858,4077,160,3618,4396,160
