"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Skilled manual workers","60 years or over","Females",375,375,53,NA,NA,NA,458,506,61,497,526,59
"Belgium","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,1305,1415,139,NA,NA,NA,1529,1662,99
"Bulgaria","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,581,258,162,382,183,134
"Croatia","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Services of the business economy","Skilled manual workers","60 years or over","Females",473,245,142,783,476,174,841,609,163,1000,637,170
"Denmark","Services of the business economy","Skilled manual workers","60 years or over","Females",1738,2238,119,1658,2274,118,1780,2431,108,1936,2693,115
"Estonia","Services of the business economy","Skilled manual workers","60 years or over","Females",493,258,179,733,468,167,737,506,145,949,717,172
"Finland","Services of the business economy","Skilled manual workers","60 years or over","Females",1397,1657,154,1484,1731,152,1877,2242,156,1980,2421,156
"France","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,1198,1346,108,1095,1179,97
"Germany","Services of the business economy","Skilled manual workers","60 years or over","Females",589,610,59,654,672,59,904,944,85,905,918,87
"Greece","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,574,342,156,696,416,150,798,459,138
"Iceland","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,1073,1186,108,1378,1685,127
"Italy","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,904,925,110,720,742,93
"Latvia","Services of the business economy","Skilled manual workers","60 years or over","Females",461,232,171,589,339,171,597,542,161,859,602,176
"Lithuania","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,612,331,156,NA,NA,NA,NA,NA,NA
"Luxembourg","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,820,874,92,851,948,82,1140,1251,92
"Norway","Services of the business economy","Skilled manual workers","60 years or over","Females",1574,2299,133,1804,2392,134,1953,2884,129,2070,3032,124
"Poland","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1147,641,178
"Portugal","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,708,587,148,825,672,164
"Romania","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,521,260,167,NA,NA,NA,635,337,162
"Serbia","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,311,212,104,637,426,125,580,393,112
"Slovenia","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,895,808,140,1321,1243,129,NA,NA,NA
"Sweden","Services of the business economy","Skilled manual workers","60 years or over","Females",1213,1518,139,1537,1852,145,1925,2381,160,2043,2566,151
"Switzerland","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,1391,1995,95,1465,2181,84
"Turkey","Services of the business economy","Skilled manual workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom","Services of the business economy","Skilled manual workers","60 years or over","Females",794,911,104,NA,NA,NA,NA,NA,NA,1032,1254,117
