"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3917,4118,115,3452,3809,115,3681,3895,108
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3416,3703,103,3610,4007,124,4606,5006,127
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",646,262,170,919,350,165,1055,468,151,1214,581,171
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,2546,1793,158,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,2922,4422,NA,5614,4987,151,3340,3008,128
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",1105,572,141,1476,897,143,1657,1199,150,1841,1173,147
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3273,4489,143,3762,5138,146,3808,5299,142
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,1094,699,136,1295,890,121,1476,1116,128
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3187,3717,137,3370,4026,136,3626,4434,142
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3790,4201,129,2909,3269,107,3593,3869,125
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,4056,4170,139,4249,4438,142,4304,4368,143
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3444,2957,159,3425,3152,141,3210,2743,157
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",1187,636,175,1702,1016,161,1956,1168,148,2135,1229,164
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,2212,2363,159,2613,3084,146
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",3036,3579,98,4971,6008,110,5032,5564,113,3990,4879,115
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3763,3850,115,5145,5265,122,4891,5035,123
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,984,565,143,859,781,131,950,666,124
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",698,344,124,1016,549,125,1366,807,130,1221,766,129
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1731,671,168,1607,747,182
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1391,1017,90,2008,1624,99
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,932,175
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",3554,3625,133,2874,3063,121,3486,3884,130,3379,3711,125
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3298,4373,141,3257,4810,134,3538,5182,132
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",1762,1042,144,1880,1093,130,2145,1282,133,2809,1568,147
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,3506,2849,145,3550,2943,130,3290,2680,148
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",1060,436,190,1459,728,176,1243,616,166,1436,763,179
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1604,809,179
