"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1537,1616,135,1637,1806,139,1789,1893,143
"Belgium",NA,NA,NA,1881,2039,152,2065,2292,149,1980,2152,140
"Bulgaria",268,109,180,430,164,173,602,267,155,724,346,170
"Croatia",NA,NA,NA,NA,NA,NA,1302,917,167,NA,NA,NA
"Cyprus",NA,NA,NA,768,1162,158,1710,1519,163,NA,NA,NA
"Czech Rep.",827,428,166,999,607,167,1130,818,167,1147,730,165
"Denmark",NA,NA,NA,1754,2405,140,1891,2582,140,1877,2612,134
"Estonia",NA,NA,NA,709,453,147,863,593,146,944,714,154
"Finland",NA,NA,NA,1736,2025,158,1975,2359,158,2080,2544,155
"France",NA,NA,NA,1626,1802,143,1670,1876,146,1799,1938,142
"Germany",NA,NA,NA,1495,1537,149,1444,1508,148,1788,1815,147
"Greece",NA,NA,NA,1353,1161,173,1434,1320,175,1092,932,160
"Hungary",601,322,186,802,479,176,843,503,166,923,531,170
"Iceland",NA,NA,NA,NA,NA,NA,1137,1214,122,1379,1628,121
"Ireland",1820,2145,127,2281,2757,144,2601,2876,145,1684,2059,103
"Italy",NA,NA,NA,1476,1510,132,1787,1828,149,1655,1704,148
"Latvia",NA,NA,NA,569,327,150,440,400,139,781,548,154
"Lithuania",438,216,157,622,336,156,NA,NA,NA,658,412,145
"Luxembourg",NA,NA,NA,2716,3049,154,2630,3181,153,2919,3516,167
"Macedonia",NA,NA,NA,NA,NA,NA,1208,468,169,888,413,181
"Malta",NA,NA,NA,581,933,134,1811,1324,172,2026,1639,152
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,584,179
"Netherlands",1489,1519,124,1262,1345,116,1470,1638,115,1479,1624,110
"Norway",NA,NA,NA,2022,2681,129,1943,2870,121,2016,2953,116
"Poland",590,349,178,694,403,160,819,489,155,1051,587,172
"Portugal",NA,NA,NA,1198,973,157,1217,1009,164,1163,947,159
"Romania",356,146,185,584,291,176,564,279,145,585,311,174
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,984,496,184
"Slovakia",582,253,173,579,394,164,979,655,158,1018,690,169
"Slovenia",1409,968,150,1352,1009,179,1306,1099,164,1346,1099,173
"Spain",1108,944,150,1179,1065,138,1199,1128,124,1017,939,108
"Sweden",NA,NA,NA,1523,1835,139,1451,1794,128,1867,2344,145
"Switzerland",NA,NA,NA,NA,NA,NA,2421,3472,148,2766,4117,152
"Turkey",NA,NA,NA,841,484,198,NA,NA,NA,1007,602,200
"United Kingdom",2028,2329,148,2123,2396,144,1618,1710,137,1584,1925,137
