"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,1911,2010,174,1947,2149,163,2303,2436,172
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,1746,1893,160,2006,2227,156,2016,2191,149
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",241,98,180,343,131,174,469,208,168,670,321,179
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,938,661,165,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,1871,1661,169,1598,1439,168
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",757,392,176,936,569,177,948,686,168,1096,698,176
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,2456,3368,158,2538,3467,143,2680,3729,146
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,473,302,145,1013,696,162,866,655,166
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,1858,2167,169,1937,2314,165,2053,2511,163
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,1318,1460,137,1384,1555,137,1619,1744,146
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,2492,2562,168,2395,2501,165,2584,2622,167
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,1678,1441,172,1633,1503,179,1727,1476,177
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",541,290,188,709,423,184,671,401,166,877,504,169
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",1684,1986,166,2182,2638,153,3159,3492,160,2433,2975,138
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,1848,1891,168,1710,1749,161,1536,1581,165
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,535,307,170,353,321,143,693,486,158
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",380,187,163,505,273,158,NA,NA,NA,NA,NA,NA
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,2845,3194,167,NA,NA,NA,2768,3334,179
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,1008,390,165,824,383,184
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,689,1108,178,1972,1442,184,NA,NA,NA
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",2101,2143,152,1866,1988,152,2089,2328,153,1841,2022,151
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,2498,3312,152,2759,4075,161,2692,3943,153
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",714,422,187,857,498,173,974,582,162,1173,655,178
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,1048,852,171,1096,908,172,1016,828,173
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",298,122,186,430,214,179,473,234,169,531,282,181
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,826,417,182
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","From 30 to 39 years","Males",630,274,177,594,405,170,970,649,165,965,655,167
