"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2350,2471,175,2417,2668,168,2898,3066,177
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2189,2373,164,2429,2697,159,2637,2866,166
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",406,164,183,549,209,175,780,346,166,908,435,182
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,1171,825,171,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,1318,1995,170,2590,2301,175,1985,1788,169
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",839,434,173,1072,652,174,1128,817,174,1317,839,174
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2504,3434,142,2846,3886,139,2955,4112,141
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,935,597,175,1108,762,169,1406,1063,183
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2196,2561,168,2405,2873,166,2569,3142,167
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,1870,2073,151,1839,2067,150,2105,2267,151
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2679,2754,164,2657,2775,160,3064,3109,167
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2483,2131,182,2654,2443,173,2314,1977,169
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",783,419,185,893,533,182,1046,625,166,1127,648,173
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,203,2339,2498,188,2787,3289,193
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",2836,3344,172,3314,4006,179,3465,3831,163,3067,3750,163
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2063,2111,178,2040,2088,170,2217,2282,183
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,698,401,172,585,531,156,999,700,168
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",594,293,175,871,471,171,NA,NA,NA,947,594,176
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2540,2851,171,2524,3054,167,2898,3491,186
"Macedonia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,981,380,169,901,419,182
"Malta","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,769,1235,184,1898,1388,190,1910,1545,184
"Montenegro","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1342,744,182
"Netherlands","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",2335,2382,160,2173,2316,157,2597,2894,162,2643,2903,165
"Norway","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,2873,3809,167,3002,4434,163,3252,4763,162
"Poland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",928,549,188,1060,616,178,1172,701,170,1534,856,187
"Portugal","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,1162,944,174,1175,974,174,1226,999,174
"Romania","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",450,185,190,616,307,180,829,411,171,888,472,187
"Serbia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1098,554,187
"Slovakia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",739,321,172,709,483,173,1037,694,166,1250,848,175
"Slovenia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",1201,825,171,1293,965,181,1373,1155,166,1611,1315,180
"Spain","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",1866,1590,184,1997,1803,172,2090,1966,172,2225,2054,173
"Sweden","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",1862,2330,173,2112,2546,172,2392,2959,174,2818,3539,175
"Switzerland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,3136,4498,176,3722,5540,175
"Turkey","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",NA,NA,NA,1217,700,198,1785,1103,194,958,573,198
"United Kingdom","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Males",2629,3019,183,2907,3280,183,2713,2867,182,2624,3188,181
