"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3417,3593,127,2807,3098,133,2488,2633,127
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2458,2665,149,3133,3478,145,3114,3385,129
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",323,131,161,509,194,171,749,332,161,717,343,171
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1765,1243,169,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",821,424,148,1161,706,159,1328,961,160,1358,865,158
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2664,3654,147,3164,4320,149,3114,4333,144
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,605,387,139,757,520,136,914,691,155
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,1902,2218,146,2265,2706,150,2408,2945,152
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2430,2693,140,1848,2077,112,2625,2827,137
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2219,2281,116,2329,2433,117,2891,2934,136
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,2205,2030,183,NA,NA,NA
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",732,392,172,963,575,161,1004,600,150,1090,627,163
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,1534,2300,147,2164,2312,192,2403,2836,183
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3991,4824,165,3294,3642,151,3317,4056,123
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2837,2902,138,2579,2639,154,2564,2639,164
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,559,321,142,470,427,144,834,585,156
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",451,222,134,603,326,145,NA,NA,NA,812,509,156
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1384,536,168,1119,521,184
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1884,1377,170,2036,1647,133
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1326,736,180
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",1357,1384,120,1905,2030,115,2039,2271,112,2178,2392,107
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2714,3598,143,2571,3797,137,2798,4098,136
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Males",1020,603,174,973,566,127,1075,642,144,1403,783,164
