"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1226,1223,149,1235,1299,141,1216,1342,134,1366,1445,132
"Belgium",1708,1711,164,1507,1634,143,1682,1867,137,2067,2246,150
"Bulgaria",229,93,180,316,121,174,428,190,161,491,235,180
"Croatia",NA,NA,NA,NA,NA,NA,794,559,169,NA,NA,NA
"Cyprus",860,788,172,644,975,169,1140,1013,170,1117,1006,174
"Czech Rep.",524,271,160,670,407,163,709,513,166,824,525,167
"Denmark",1593,2052,119,1635,2242,116,1808,2469,109,1706,2374,103
"Estonia",412,216,173,500,320,164,617,424,158,872,660,174
"Finland",1496,1774,163,1682,1962,161,1793,2142,156,1899,2322,155
"France",1260,1264,122,1286,1425,138,1391,1563,143,1596,1719,145
"Germany",1417,1466,131,1368,1406,124,1166,1218,112,951,965,84
"Greece",958,800,173,1269,1090,171,1250,1151,163,1224,1046,165
"Hungary",513,275,176,528,315,167,602,359,153,752,433,159
"Iceland",1038,1359,155,1170,1754,157,1105,1181,148,1672,1973,171
"Ireland",1252,1476,139,1554,1878,154,1653,1828,148,1911,2337,158
"Italy",1243,1168,162,1160,1187,144,1432,1466,153,1522,1567,163
"Latvia",378,191,173,427,246,165,374,340,149,592,415,151
"Lithuania",361,178,167,510,276,165,553,327,157,679,426,176
"Luxembourg",1485,1520,145,1199,1346,122,1215,1469,125,1457,1755,140
"Macedonia",NA,NA,NA,NA,NA,NA,794,307,170,616,286,178
"Malta",1324,956,193,488,785,156,1470,1075,181,1278,1033,172
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,556,182
"Netherlands",1124,1147,126,979,1043,106,1053,1174,108,1035,1136,103
"Norway",1538,2246,124,1600,2122,114,1751,2587,111,1879,2753,110
"Poland",593,351,187,634,369,170,783,468,165,1008,563,181
"Portugal",611,468,167,669,543,171,752,624,169,828,674,172
"Romania",241,99,189,335,167,179,474,235,172,566,301,186
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,712,359,188
"Slovakia",478,208,169,457,311,163,678,454,154,765,519,167
"Slovenia",789,542,160,823,615,178,975,820,162,1128,921,174
"Spain",918,782,159,1063,960,149,1130,1063,146,1223,1129,148
"Sweden",1386,1734,150,1454,1752,148,1617,2000,145,1906,2393,153
"Switzerland",NA,NA,NA,NA,NA,NA,1714,2459,152,2050,3052,134
"Turkey",NA,NA,NA,656,377,202,735,454,203,762,455,201
"United Kingdom",1331,1529,143,1456,1643,152,1341,1418,151,1255,1524,145
