"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1496,1573,160,1563,1725,155,1785,1889,158
"Belgium",NA,NA,NA,1645,1783,148,1927,2140,148,2263,2460,154
"Bulgaria",289,117,183,400,152,176,526,233,168,605,290,184
"Croatia",NA,NA,NA,NA,NA,NA,881,620,171,NA,NA,NA
"Cyprus",NA,NA,NA,633,958,168,967,859,166,1304,1174,176
"Czech Rep.",646,334,166,810,493,168,852,616,169,989,630,169
"Denmark",NA,NA,NA,1923,2637,132,2268,3097,130,2293,3191,131
"Estonia",NA,NA,NA,687,439,175,783,538,169,1007,761,185
"Finland",NA,NA,NA,1778,2074,165,1974,2358,163,2154,2634,164
"France",NA,NA,NA,1457,1615,148,1472,1654,145,1618,1742,140
"Germany",NA,NA,NA,1646,1692,136,1602,1673,139,1736,1762,138
"Greece",NA,NA,NA,1559,1338,177,1444,1329,164,1334,1140,166
"Hungary",638,342,187,715,427,185,834,498,169,929,535,176
"Iceland",NA,NA,NA,1469,2203,177,1627,1738,167,1727,2038,154
"Ireland",1349,1590,152,1683,2034,154,1929,2133,156,2214,2707,161
"Italy",NA,NA,NA,1527,1563,161,1519,1555,161,1608,1655,172
"Latvia",NA,NA,NA,599,345,174,492,447,156,779,546,163
"Lithuania",500,246,177,661,357,174,743,439,166,867,544,181
"Luxembourg",NA,NA,NA,1633,1833,157,1730,2093,161,1895,2282,166
"Macedonia",NA,NA,NA,NA,NA,NA,639,248,168,624,290,181
"Malta",NA,NA,NA,646,1039,189,1733,1267,192,1534,1241,174
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,886,491,182
"Netherlands",1376,1404,135,1182,1260,120,1268,1413,118,1371,1506,117
"Norway",NA,NA,NA,2122,2814,149,2212,3267,149,2459,3601,147
"Poland",746,441,187,798,464,178,951,569,171,1212,677,186
"Portugal",NA,NA,NA,752,611,173,739,613,173,818,666,174
"Romania",335,138,188,443,221,181,655,325,175,708,376,188
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,821,414,185
"Slovakia",560,244,172,539,367,169,780,522,163,924,627,171
"Slovenia",862,592,162,926,691,177,1047,881,161,1227,1002,174
"Spain",1180,1006,179,1260,1138,165,1395,1312,166,1512,1396,163
"Sweden",1535,1920,162,1831,2206,163,2023,2502,163,2345,2944,165
"Switzerland",NA,NA,NA,NA,NA,NA,2065,2962,152,2243,3338,150
"Turkey",NA,NA,NA,666,383,202,NA,NA,NA,753,450,202
"United Kingdom",1462,1679,157,1603,1809,158,1462,1545,157,1467,1782,158
