"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,1737,1826,143,1542,1701,134,1762,1865,135
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,1908,2069,143,2061,2288,136,2221,2414,132
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",258,105,178,403,154,173,557,247,165,603,289,177
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,NA,NA,NA,1182,833,168,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,714,1080,164,1553,1379,161,1500,1351,160
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",659,341,160,815,495,162,1033,748,162,1072,683,164
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,1992,2732,135,2351,3210,136,2411,3355,135
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,599,383,166,780,536,158,920,696,169
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,1576,1838,150,1711,2045,147,1805,2207,147
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,1412,1565,135,1448,1628,134,1575,1697,133
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,1967,2022,135,1452,1517,111,2007,2037,129
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,1604,1377,172,1593,1467,169,1601,1368,170
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",533,285,182,742,443,175,774,462,162,889,512,164
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",NA,NA,NA,1179,1768,138,1262,1348,148,1384,1633,140
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","Total","Total",1770,2087,129,1961,2370,135,2259,2498,134,2274,2780,126
