"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1481,1557,131,1542,1701,127,1761,1864,127
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1859,2016,121,2153,2391,125,2249,2444,121
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",317,128,180,489,186,171,720,319,162,805,385,176
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,NA,NA,NA,1448,1020,162,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1436,2174,153,2739,2433,149,2357,2123,149
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",817,423,164,991,603,163,1177,852,168,1226,781,166
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,2002,2746,135,2443,3336,137,2429,3380,133
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,700,447,155,909,625,146,1021,772,158
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1818,2121,157,2095,2503,156,2253,2755,157
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1766,1958,135,1786,2007,135,1948,2098,136
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1942,1996,130,1969,2057,128,2127,2158,126
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1727,1482,157,1885,1735,153,1866,1594,156
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",687,368,185,936,559,174,1011,604,164,1193,686,169
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1600,2399,143,1505,1608,143,1769,2087,140
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",2016,2377,114,2544,3076,131,2760,3051,132,2566,3137,121
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1842,1885,120,2130,2180,130,2118,2180,130
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,691,397,158,549,499,147,835,586,159
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",512,252,153,707,382,149,835,494,144,912,572,153
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,2613,2933,140,2668,3228,135,3328,4009,147
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,NA,NA,NA,1287,498,167,1124,523,182
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,718,1154,142,1701,1244,137,1835,1484,146
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,649,175
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",1533,1563,105,1374,1465,104,1600,1783,103,1769,1942,103
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,2237,2966,130,2184,3225,122,2461,3604,123
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",824,487,151,994,577,135,1211,724,131,1507,841,145
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1674,1360,156,1672,1386,156,1585,1291,161
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",494,203,186,767,383,177,794,394,167,953,507,181
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1052,531,178
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",640,278,173,594,405,161,971,650,154,1152,781,163
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",1766,1213,161,1818,1357,176,1941,1633,162,1944,1587,174
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",1590,1355,155,1715,1549,144,1857,1747,142,1877,1733,141
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1655,1994,138,1844,2281,142,2169,2723,145
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,NA,NA,NA,2185,3134,116,2533,3771,119
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",NA,NA,NA,1149,661,190,1386,857,190,1530,915,193
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","Total","Females",1754,2014,122,1949,2200,123,1889,1997,124,1834,2228,126
