"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,1676,1762,92,1803,1990,117,1362,1441,84
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,2669,2901,114
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",279,113,152,442,169,160,654,290,152,808,387,160
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",720,372,141,961,585,152,1271,920,161,1377,877,163
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,2268,3111,135,2689,3672,142,2735,3806,140
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,601,384,146,878,603,145,979,740,158
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,1646,1920,141,1982,2368,144,2122,2595,146
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,2044,2265,115,2057,2312,125,2096,2257,133
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,1708,1756,106,1693,1769,102,2213,2246,123
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",NA,NA,NA,NA,NA,NA,2211,2035,197,NA,NA,NA
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","60 years or over","Females",693,371,169,915,546,160,1008,602,149,1012,582,154
