"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1676,1762,92,1803,1990,117,1362,1441,84
"Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,2669,2901,114
"Bulgaria",279,113,152,442,169,160,654,290,152,808,387,160
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",720,372,141,961,585,152,1271,920,161,1377,877,163
"Denmark",NA,NA,NA,2268,3111,135,2689,3672,142,2735,3806,140
"Estonia",NA,NA,NA,601,384,146,878,603,145,979,740,158
"Finland",NA,NA,NA,1646,1920,141,1982,2368,144,2122,2595,146
"France",NA,NA,NA,2044,2265,115,2057,2312,125,2096,2257,133
"Germany",NA,NA,NA,1708,1756,106,1693,1769,102,2213,2246,123
"Greece",NA,NA,NA,NA,NA,NA,2211,2035,197,NA,NA,NA
"Hungary",693,371,169,915,546,160,1008,602,149,1012,582,154
"Iceland",NA,NA,NA,NA,NA,NA,1397,1492,139,1642,1937,134
"Ireland",1306,1540,77,2502,3024,NA,3022,3341,142,1927,2357,124
"Italy",NA,NA,NA,2308,2361,NA,2404,2460,141,2137,2200,160
"Latvia",NA,NA,NA,629,362,154,524,476,152,758,532,157
"Lithuania",410,202,137,602,325,151,NA,NA,NA,811,509,173
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,1217,472,165,1073,499,182
"Malta",NA,NA,NA,NA,NA,NA,1729,1264,146,1947,1574,128
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1236,686,183
"Netherlands",1123,1146,79,1157,1233,86,1466,1633,90,1697,1864,99
"Norway",NA,NA,NA,2163,2868,126,2247,3318,128,2428,3556,126
"Poland",976,577,177,901,524,120,1221,730,145,1382,771,171
"Portugal",NA,NA,NA,1719,1397,150,1658,1374,159,1548,1261,169
"Romania",637,262,189,653,326,158,792,393,152,741,394,166
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1031,520,184
"Slovakia",535,233,147,554,378,136,928,621,146,1169,793,162
"Slovenia",NA,NA,NA,2175,1623,178,2567,2159,169,2533,2069,184
"Spain",1836,1565,145,1500,1354,108,1804,1697,138,1955,1805,140
"Sweden",NA,NA,NA,1814,2186,142,1889,2336,151,2129,2673,148
"Switzerland",NA,NA,NA,NA,NA,NA,2702,3876,119,2710,4035,113
"Turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1663,1910,104,1892,2135,106,1416,1496,110,1611,1957,121
