"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1840,1836,197,1738,1827,180,1751,1933,173,2024,2141,173
"Belgium","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",NA,NA,NA,1845,2000,160,1921,2132,157,2032,2209,156
"Bulgaria","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",262,106,183,353,135,173,573,254,165,609,291,181
"Croatia","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,962,678,169,NA,NA,NA
"Cyprus","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",998,915,170,NA,NA,NA,NA,NA,NA,1207,1087,172
"Czech Rep.","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",806,417,179,862,524,175,890,644,174,956,609,171
"Denmark","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1651,2126,120,1492,2046,101,2048,2797,119,1796,2499,107
"Estonia","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",703,368,190,1005,642,179,1093,751,171,1265,957,184
"Finland","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1549,1837,171,1770,2065,167,2261,2701,168,2173,2657,167
"France","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1620,1626,152,1617,1792,162,1611,1810,156,1751,1886,152
"Germany","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1841,1904,173,1580,1625,158,1480,1546,156,1493,1515,140
"Greece","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",972,811,169,1493,1281,181,NA,NA,NA,1192,1018,152
"Hungary","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",602,323,187,717,428,184,866,517,168,940,541,176
"Iceland","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,177,1974,2329,188
"Ireland","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1647,1942,167,2155,2604,178,1644,1818,169,1822,2227,147
"Italy","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1320,1240,155,1602,1639,165,1623,1661,169,1691,1741,177
"Latvia","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",510,257,179,699,401,172,647,588,153,903,633,158
"Lithuania","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",521,256,171,618,334,170,NA,NA,NA,832,522,178
"Luxembourg","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1751,1792,154,NA,NA,NA,NA,NA,NA,2155,2595,170
"Macedonia","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,792,307,NA,628,292,178
"Malta","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1332,962,198,674,1083,196,1623,1187,163,1361,1101,159
"Montenegro","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,799,443,175
"Netherlands","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1750,1785,160,1326,1413,143,1577,1757,147,1346,1478,127
"Norway","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1827,2668,154,2122,2814,153,2065,3049,144,2215,3244,144
"Poland","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",712,421,189,738,429,176,888,531,171,1074,600,184
"Portugal","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",903,691,175,931,757,177,925,767,175,930,758,175
"Romania","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",319,131,188,427,213,178,564,279,166,566,301,182
"Serbia","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,827,417,184
"Slovakia","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",664,289,176,595,406,172,829,555,166,869,589,170
"Slovenia","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1056,725,175,1064,794,176,1237,1040,169,1354,1106,181
"Spain","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1209,1030,173,1311,1184,165,1276,1201,154,1196,1104,130
"Sweden","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1476,1847,165,1822,2195,173,2014,2491,172,2400,3014,176
"Switzerland","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,2226,3193,172,2544,3787,169
"Turkey","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",NA,NA,NA,669,385,201,NA,NA,NA,884,529,199
"United Kingdom","Services of the business economy","Plant and machine operators and assemblers","Less than 30 years","Total",1787,2053,182,1896,2140,178,1591,1682,168,1671,2031,176
