"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Total","Less than 30 years","Males",1525,1522,170,1498,1575,162,1496,1651,155,1663,1760,154
"Belgium","Services of the business economy","Total","Less than 30 years","Males",1847,1850,163,1784,1934,152,1911,2121,150,2000,2174,149
"Bulgaria","Services of the business economy","Total","Less than 30 years","Males",285,116,181,455,174,170,748,332,159,944,452,178
"Croatia","Services of the business economy","Total","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1164,820,169,NA,NA,NA
"Cyprus","Services of the business economy","Total","Less than 30 years","Males",1197,1097,167,810,1227,173,1486,1320,172,1283,1156,172
"Czech Rep.","Services of the business economy","Total","Less than 30 years","Males",925,478,173,1109,674,172,1167,845,172,1225,781,171
"Denmark","Services of the business economy","Total","Less than 30 years","Males",1188,1530,96,1245,1708,95,1414,1931,94,1265,1760,83
"Estonia","Services of the business economy","Total","Less than 30 years","Males",970,508,183,1190,760,170,1257,864,162,1403,1061,174
"Finland","Services of the business economy","Total","Less than 30 years","Males",1563,1854,150,1655,1930,147,1817,2171,145,1815,2219,145
"France","Services of the business economy","Total","Less than 30 years","Males",1638,1643,144,1626,1802,154,1645,1849,150,1817,1956,150
"Germany","Services of the business economy","Total","Less than 30 years","Males",1604,1660,155,1447,1488,148,1467,1532,146,1545,1568,134
"Greece","Services of the business economy","Total","Less than 30 years","Males",NA,NA,NA,1196,1027,168,1226,1129,159,991,847,151
"Hungary","Services of the business economy","Total","Less than 30 years","Males",788,422,184,892,532,180,1116,667,164,1222,703,167
"Iceland","Services of the business economy","Total","Less than 30 years","Males",1251,1638,135,1342,2012,128,1358,1450,140,1406,1660,133
"Ireland","Services of the business economy","Total","Less than 30 years","Males",1677,1977,142,1892,2287,154,1897,2097,150,1847,2258,129
"Italy","Services of the business economy","Total","Less than 30 years","Males",1472,1383,168,1595,1632,166,1526,1561,161,1551,1596,168
"Latvia","Services of the business economy","Total","Less than 30 years","Males",692,349,175,881,506,168,748,680,151,1093,766,158
"Lithuania","Services of the business economy","Total","Less than 30 years","Males",656,323,172,828,448,168,963,569,158,972,610,168
"Luxembourg","Services of the business economy","Total","Less than 30 years","Males",2158,2209,167,2106,2364,163,2111,2554,158,2291,2759,176
"Macedonia","Services of the business economy","Total","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1166,452,163,800,372,179
"Malta","Services of the business economy","Total","Less than 30 years","Males",1315,949,165,625,1004,160,1547,1131,159,1491,1206,149
"Montenegro","Services of the business economy","Total","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,962,534,175
"Netherlands","Services of the business economy","Total","Less than 30 years","Males",1186,1210,118,997,1063,108,1114,1241,107,1132,1243,106
"Norway","Services of the business economy","Total","Less than 30 years","Males",1660,2425,131,1804,2392,126,1753,2589,118,1928,2824,120
"Poland","Services of the business economy","Total","Less than 30 years","Males",875,517,187,946,550,172,1176,703,164,1441,804,179
"Portugal","Services of the business economy","Total","Less than 30 years","Males",996,762,167,990,805,171,986,818,162,996,811,160
"Romania","Services of the business economy","Total","Less than 30 years","Males",403,166,187,582,291,177,819,406,166,864,459,178
"Serbia","Services of the business economy","Total","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,952,480,183
"Slovakia","Services of the business economy","Total","Less than 30 years","Males",858,373,173,793,541,172,1110,743,163,1186,804,173
"Slovenia","Services of the business economy","Total","Less than 30 years","Males",1248,857,170,1268,947,178,1351,1136,167,1455,1188,177
"Spain","Services of the business economy","Total","Less than 30 years","Males",1322,1126,174,1359,1228,163,1432,1347,157,1390,1283,149
"Sweden","Services of the business economy","Total","Less than 30 years","Males",1552,1942,154,1772,2136,157,1844,2282,153,2077,2608,152
"Switzerland","Services of the business economy","Total","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,2274,3261,158,2714,4041,156
"Turkey","Services of the business economy","Total","Less than 30 years","Males",NA,NA,NA,824,474,198,946,585,198,978,585,196
"United Kingdom","Services of the business economy","Total","Less than 30 years","Males",1804,2071,147,1917,2163,149,1648,1742,145,1671,2030,148
