"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2057,2052,155,2105,2213,154,1938,2139,145,2103,2225,145
"Belgium",2015,2017,161,2086,2261,155,2163,2401,151,2363,2568,160
"Bulgaria",291,118,179,451,172,173,725,322,162,834,399,179
"Croatia",NA,NA,NA,NA,NA,NA,1477,1040,167,NA,NA,NA
"Cyprus",1389,1273,168,1057,1599,166,1890,1678,167,1624,1463,170
"Czech Rep.",756,391,165,988,601,167,1242,899,166,1330,847,166
"Denmark",2196,2828,148,2216,3039,143,2583,3527,146,2637,3670,143
"Estonia",712,373,177,883,564,170,1081,743,158,1321,999,179
"Finland",1673,1985,161,1873,2184,158,2073,2476,155,2075,2538,156
"France",1524,1530,140,1542,1709,146,1653,1857,146,1879,2024,147
"Germany",2415,2499,152,2647,2722,150,2079,2172,142,2467,2503,151
"Greece",1293,1079,169,1481,1271,166,1547,1423,165,1482,1266,164
"Hungary",710,380,178,826,493,176,1180,705,163,1335,768,165
"Iceland",1729,2264,150,1662,2492,157,1792,1914,162,2064,2436,159
"Ireland",1994,2351,146,2221,2684,158,2501,2765,158,2359,2884,147
"Italy",1912,1796,172,1937,1981,163,1916,1961,159,1859,1913,166
"Latvia",546,275,174,719,413,168,598,543,154,967,678,166
"Lithuania",550,271,166,700,378,167,730,431,155,1028,645,173
"Luxembourg",2798,2864,164,2439,2738,159,2641,3194,155,2700,3252,173
"Macedonia",NA,NA,NA,NA,NA,NA,1261,489,166,984,458,179
"Malta",1456,1051,168,700,1124,162,1648,1205,164,1731,1400,162
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1105,613,177
"Netherlands",1554,1585,119,1620,1727,126,1839,2049,131,1893,2079,135
"Norway",1988,2904,151,2332,3091,151,2454,3624,148,2699,3954,148
"Poland",924,547,185,918,533,171,1182,706,163,1349,753,178
"Portugal",1392,1066,168,1300,1056,166,1345,1115,167,1375,1120,167
"Romania",507,209,181,639,319,175,801,397,167,816,434,179
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,596,185
"Slovakia",506,220,161,652,444,165,1065,712,159,1191,807,169
"Slovenia",1332,915,170,1523,1136,176,1480,1245,166,1584,1293,172
"Spain",1447,1234,172,1440,1301,161,1563,1471,161,1572,1451,161
"Sweden",1560,1952,159,1833,2209,160,2060,2548,165,2349,2949,165
"Switzerland",NA,NA,NA,NA,NA,NA,3207,4599,161,2685,3998,145
"Turkey",NA,NA,NA,1473,847,194,1517,937,193,1406,841,195
"United Kingdom",1823,2093,139,1919,2165,141,1832,1936,144,1749,2124,146
