"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,5536,5821,171,5480,6048,169,6017,6367,173
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,5088,5515,164,5595,6212,158,6124,6656,167
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",787,319,183,1233,470,175,1905,845,165,2282,1092,179
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,NA,NA,NA,3213,2263,168,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,2916,4413,167,5918,5256,168,5152,4641,168
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",2200,1137,169,2801,1703,170,3056,2212,170,3551,2262,169
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,4575,6275,160,5324,7271,160,5786,8051,160
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,2002,1279,174,2622,1802,166,2827,2138,180
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,4607,5372,162,5324,6360,162,5738,7018,162
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,4753,5267,173,4702,5284,166,5283,5689,172
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,6061,6231,165,6169,6444,164,7643,7756,169
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,4076,3499,175,3808,3505,168,4044,3454,170
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",2006,1075,184,2301,1373,180,3039,1815,166,3356,1931,170
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,4561,6839,175,3971,4242,174,5103,6023,176
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",4249,5010,156,4493,5431,169,5081,5618,166,4096,5008,146
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,5749,5882,168,6272,6418,166,7303,7517,179
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,1510,868,169,1234,1122,150,1975,1385,163
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",1334,657,179,1709,923,170,1795,1062,159,2113,1325,168
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,6773,7603,172,7222,8736,168,7406,8919,181
"Macedonia","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,NA,NA,NA,2314,896,168,2187,1017,183
"Malta","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,1393,2239,170,3530,2581,171,3991,3228,168
"Montenegro","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2844,1577,178
"Netherlands","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",3635,3707,161,3822,4074,160,4473,4983,160,5083,5583,166
"Norway","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,4764,6316,161,5102,7535,160,5670,8304,160
"Poland","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",2576,1523,185,2939,1708,173,3208,1917,165,4043,2258,180
"Portugal","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,4226,3433,163,4381,3631,165,4365,3555,166
"Romania","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",1261,519,186,1851,924,177,2346,1163,168,2359,1253,183
"Serbia","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2157,1088,184
"Slovakia","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",1939,843,176,2063,1406,170,2796,1871,161,3126,2120,174
"Slovenia","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",3290,2260,170,4099,3060,175,4218,3548,167,4453,3636,178
"Spain","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",4660,3972,178,4768,4306,169,4510,4243,166,4436,4095,167
"Sweden","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",3834,4799,171,4150,5000,171,4471,5530,172,5088,6389,173
"Switzerland","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,NA,NA,NA,7044,10103,175,6669,9929,175
"Turkey","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",NA,NA,NA,2615,1504,196,2955,1826,195,3807,2277,195
"United Kingdom","Industry, construction and services (except public administration, defense, compulsory social security)","Managers","Total","Males",4870,5592,167,5220,5891,167,4858,5133,167,4697,5706,167
