"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1600,1596,179,1623,1706,174,1650,1821,168,2003,2119,175
"Belgium",NA,NA,NA,2051,2224,167,2123,2357,163,2137,2323,171
"Bulgaria",268,108,183,387,147,176,575,255,166,703,337,183
"Croatia",NA,NA,NA,NA,NA,NA,931,656,169,NA,NA,NA
"Cyprus",1174,1076,173,941,1424,171,1512,1343,175,1288,1160,173
"Czech Rep.",734,379,170,937,570,173,985,713,172,1144,729,172
"Denmark",1812,2334,129,1815,2489,125,1984,2709,121,2062,2869,121
"Estonia",657,344,185,927,593,175,1051,722,170,1355,1025,185
"Finland",1654,1962,169,1915,2233,168,2128,2542,167,2229,2727,167
"France",1390,1395,147,1454,1612,154,1428,1605,152,1677,1806,154
"Germany",1725,1784,167,1736,1785,166,1696,1772,161,2136,2168,166
"Greece",1046,873,175,1215,1043,175,1389,1278,169,1233,1053,166
"Hungary",667,358,187,766,457,185,896,535,168,1054,606,177
"Iceland",1622,2124,181,NA,NA,NA,NA,NA,NA,1858,2193,166
"Ireland",1638,1931,161,2093,2530,173,2168,2397,169,2370,2898,163
"Italy",1427,1340,179,1465,1499,175,1628,1665,169,1742,1793,187
"Latvia",466,235,175,641,369,171,497,452,149,944,662,162
"Lithuania",530,261,176,817,441,174,775,459,164,965,605,179
"Luxembourg",1918,1963,180,1840,2066,173,1874,2267,170,2183,2629,188
"Macedonia",NA,NA,NA,NA,NA,NA,667,258,167,706,328,181
"Malta",1455,1051,199,664,1067,191,1707,1248,194,1619,1309,182
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,881,489,177
"Netherlands",1747,1781,163,1638,1746,160,1896,2112,165,1831,2011,161
"Norway",2072,3027,164,2411,3196,165,2547,3761,163,2739,4012,162
"Poland",691,409,189,798,464,179,1006,601,172,1315,734,187
"Portugal",737,564,170,761,618,174,856,710,174,910,741,175
"Romania",309,127,190,432,216,180,650,322,173,724,385,188
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,802,404,184
"Slovakia",658,286,173,629,429,172,911,610,165,1106,750,173
"Slovenia",980,673,168,1087,812,180,1195,1006,167,1399,1142,181
"Spain",1356,1156,183,1473,1331,171,1605,1510,172,1744,1610,172
"Sweden",1682,2105,172,1976,2381,172,2181,2697,173,2499,3138,172
"Switzerland",NA,NA,NA,NA,NA,NA,2428,3482,175,2883,4292,176
"Turkey",NA,NA,NA,677,390,203,810,501,203,858,513,204
"United Kingdom",1992,2287,180,2138,2413,183,1980,2092,181,1972,2396,180
