"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1460,1535,135,1447,1597,132,1661,1758,133
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1687,1829,121,1867,2073,118,1884,2048,115
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",211,85,177,325,124,173,452,201,163,534,256,178
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,1421,1001,168,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,869,1315,173,1737,1543,169,1564,1409,162
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",651,337,167,733,446,165,889,644,171,916,584,169
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1883,2582,135,2290,3127,138,2243,3122,134
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,457,292,173,600,413,164,707,535,177
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1624,1895,161,1829,2185,160,1940,2373,159
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1490,1651,137,1547,1739,137,1673,1802,139
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1630,1676,129,2195,2293,136,1540,1563,118
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1869,1605,178,1544,1421,171,1538,1314,179
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",518,277,184,719,429,176,758,453,166,803,462,170
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1325,1987,149,1293,1381,148,1419,1674,141
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",1449,1708,126,1599,1933,117,1886,2085,124,2011,2459,126
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1430,1463,139,1594,1631,150,1638,1686,155
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,428,246,171,367,333,158,571,400,167
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",337,166,178,455,246,167,506,299,159,613,384,179
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,2525,2834,NA,2359,2853,125,2407,2898,134
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,999,387,168,821,382,183
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,646,1039,171,1522,1113,156,1585,1282,162
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,950,527,177
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",1210,1234,93,1079,1150,92,1275,1421,92,1459,1602,98
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,1762,2336,118,1834,2709,110,2054,3008,112
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",601,355,182,705,410,168,810,484,161,1019,569,175
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 50 to 59 years","Total",NA,NA,NA,801,651,165,865,717,163,873,711,169
