"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",3160,3153,164,2995,3150,164,3009,3321,152,3132,3315,153
"Belgium",3118,3122,172,3166,3432,164,3361,3731,156,3960,4304,165
"Bulgaria",467,189,182,748,285,174,1036,460,163,1224,586,178
"Croatia",NA,NA,NA,NA,NA,NA,2284,1608,168,NA,NA,NA
"Cyprus",1977,1812,168,1422,2152,168,2623,2330,167,2336,2104,168
"Czech Rep.",1143,591,166,1535,933,167,1648,1193,167,1978,1260,166
"Denmark",3243,4176,158,3642,4995,157,4297,5868,158,4509,6274,158
"Estonia",951,498,178,1185,757,165,1485,1021,160,1766,1335,175
"Finland",2657,3151,164,2848,3321,161,3280,3919,160,3518,4303,162
"France",3182,3193,140,3435,3807,166,3490,3922,163,3999,4307,176
"Germany",3485,3606,155,3511,3610,151,3533,3691,150,4129,4191,150
"Greece",1882,1571,173,2645,2271,174,2445,2251,167,2189,1870,166
"Hungary",1606,861,183,1903,1136,180,2282,1363,165,2418,1391,169
"Iceland",NA,NA,NA,2853,4278,164,2780,2969,161,3518,4152,165
"Ireland",3044,3589,156,3074,3716,167,3664,4051,162,3871,4733,167
"Italy",5084,4776,164,2508,2566,166,2873,2940,164,2908,2993,179
"Latvia",789,398,173,946,543,166,736,669,146,1253,879,162
"Lithuania",786,387,172,889,481,164,957,566,152,1195,749,166
"Luxembourg",3363,3442,163,3061,3437,158,3379,4088,156,3715,4474,166
"Macedonia",NA,NA,NA,NA,NA,NA,1736,672,169,1386,645,182
"Malta",1185,856,150,NA,NA,NA,2251,1646,160,2319,1876,161
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,2292,1272,180
"Netherlands",2628,2680,138,2553,2721,135,2756,3071,139,2926,3214,143
"Norway",3102,4531,157,3768,4996,158,3991,5895,159,4466,6541,160
"Poland",1382,817,186,1416,823,170,1545,923,165,1995,1114,180
"Portugal",1893,1449,156,2067,1679,165,2123,1760,164,2021,1646,165
"Romania",666,274,185,939,469,175,1335,661,165,1404,746,180
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,858,184
"Slovakia",993,432,171,1075,733,167,1688,1129,159,1802,1222,171
"Slovenia",2652,1822,151,2712,2024,175,2702,2273,165,3104,2535,177
"Spain",2396,2042,178,2333,2107,167,2650,2493,167,2894,2672,167
"Sweden",2435,3047,163,2884,3475,165,3174,3926,168,3611,4534,170
"Switzerland",NA,NA,NA,NA,NA,NA,4332,6212,163,4224,6289,155
"Turkey",NA,NA,NA,1520,874,195,1628,1006,194,2183,1306,193
"United Kingdom",3239,3719,156,3230,3645,153,3080,3255,156,3193,3879,156
