"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,2779,2922,166,2534,2796,155,2557,2706,159
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,2405,2607,160,2533,2812,151,2548,2769,149
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",266,108,181,341,130,174,640,284,161,556,266,179
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,NA,NA,NA,1364,961,168,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,913,1383,172,1708,1517,164,1723,1552,167
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",784,405,163,1044,635,167,1183,857,170,1313,836,163
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,2639,3619,149,3109,4246,153,3163,4402,152
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,694,444,157,NA,NA,NA,1097,830,173
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,1711,1996,158,1828,2184,154,2032,2486,157
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,1420,1574,130,1712,1923,149,1886,2031,142
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,2851,2932,161,2239,2339,151,2649,2688,154
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,2096,1800,174,1901,1749,176,1802,1540,170
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",612,328,184,809,483,181,856,511,162,924,532,170
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",2481,2925,151,2294,2773,145,2686,2970,142,3137,3836,135
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,2020,2067,146,1789,1831,153,1970,2028,158
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,434,249,165,378,344,144,1160,813,150
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",379,187,156,630,341,154,NA,NA,NA,NA,NA,NA
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 40 to 49 years","Males",NA,NA,NA,3260,3660,162,3092,3741,157,NA,NA,NA
