"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,2779,2922,166,2534,2796,155,2557,2706,159
"Belgium",NA,NA,NA,2405,2607,160,2533,2812,151,2548,2769,149
"Bulgaria",266,108,181,341,130,174,640,284,161,556,266,179
"Croatia",NA,NA,NA,NA,NA,NA,1364,961,168,NA,NA,NA
"Cyprus",NA,NA,NA,913,1383,172,1708,1517,164,1723,1552,167
"Czech Rep.",784,405,163,1044,635,167,1183,857,170,1313,836,163
"Denmark",NA,NA,NA,2639,3619,149,3109,4246,153,3163,4402,152
"Estonia",NA,NA,NA,694,444,157,NA,NA,NA,1097,830,173
"Finland",NA,NA,NA,1711,1996,158,1828,2184,154,2032,2486,157
"France",NA,NA,NA,1420,1574,130,1712,1923,149,1886,2031,142
"Germany",NA,NA,NA,2851,2932,161,2239,2339,151,2649,2688,154
"Greece",NA,NA,NA,2096,1800,174,1901,1749,176,1802,1540,170
"Hungary",612,328,184,809,483,181,856,511,162,924,532,170
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",2481,2925,151,2294,2773,145,2686,2970,142,3137,3836,135
"Italy",NA,NA,NA,2020,2067,146,1789,1831,153,1970,2028,158
"Latvia",NA,NA,NA,434,249,165,378,344,144,1160,813,150
"Lithuania",379,187,156,630,341,154,NA,NA,NA,NA,NA,NA
"Luxembourg",NA,NA,NA,3260,3660,162,3092,3741,157,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,1125,436,168,962,448,183
"Malta",NA,NA,NA,NA,NA,NA,1661,1215,161,1665,1347,153
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,817,453,178
"Netherlands",2342,2388,154,2244,2391,149,2194,2444,141,2155,2366,127
"Norway",NA,NA,NA,2388,3166,148,2457,3629,145,2660,3896,142
"Poland",860,509,183,1037,603,166,1009,603,154,1273,711,168
"Portugal",NA,NA,NA,1323,1075,159,1353,1122,160,1252,1020,167
"Romania",471,194,185,549,274,178,676,335,164,704,374,176
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,793,400,174
"Slovakia",NA,NA,NA,570,389,169,797,533,158,814,552,117
"Slovenia",2758,1894,176,3056,2281,174,2693,2265,164,2272,1855,175
"Spain",2172,1851,175,2119,1914,162,1896,1784,163,1927,1779,165
"Sweden",NA,NA,NA,1685,2031,155,1913,2367,163,2317,2909,162
"Switzerland",NA,NA,NA,NA,NA,NA,2968,4257,143,3851,5733,164
"Turkey",NA,NA,NA,1057,608,193,1527,943,193,1438,860,197
"United Kingdom",2537,2913,152,2486,2806,156,2303,2433,155,2034,2471,149
