"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Managers","60 years or over","Males",6499,6484,161,6491,6825,142,6714,7410,145,8033,8500,158
"Belgium","Industry and construction","Managers","60 years or over","Males",5702,5710,174,5914,6411,164,6983,7752,159,7606,8267,163
"Bulgaria","Industry and construction","Managers","60 years or over","Males",787,319,182,1045,398,175,1558,691,164,1773,849,180
"Croatia","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,3149,2218,168,NA,NA,NA
"Cyprus","Industry and construction","Managers","60 years or over","Males",3510,3217,167,2674,4047,167,5350,4752,167,5910,5324,161
"Czech Rep.","Industry and construction","Managers","60 years or over","Males",2137,1105,157,2744,1669,168,2741,1984,167,3134,1996,164
"Denmark","Industry and construction","Managers","60 years or over","Males",3779,4867,157,4311,5913,158,5449,7441,158,5741,7988,159
"Estonia","Industry and construction","Managers","60 years or over","Males",1263,662,180,1588,1014,173,2097,1441,160,2269,1716,176
"Finland","Industry and construction","Managers","60 years or over","Males",3931,4662,156,6372,7431,157,5567,6651,159,5621,6875,156
"France","Industry and construction","Managers","60 years or over","Males",7060,7084,154,9152,10142,170,6181,6946,164,7021,7561,159
"Germany","Industry and construction","Managers","60 years or over","Males",4773,4939,157,6201,6376,147,6761,7063,143,6610,6708,151
"Greece","Industry and construction","Managers","60 years or over","Males",6473,5403,188,6873,5899,NA,4895,4505,169,7662,6546,175
"Hungary","Industry and construction","Managers","60 years or over","Males",2331,1249,180,2006,1197,175,2694,1609,154,2879,1656,163
"Iceland","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,3945,5914,165,3448,3682,176,4246,5011,175
"Ireland","Industry and construction","Managers","60 years or over","Males",3525,4156,160,3846,4648,166,4817,5326,157,4535,5545,163
"Italy","Industry and construction","Managers","60 years or over","Males",6348,5962,165,8033,8219,173,8443,8640,167,8523,8772,183
"Latvia","Industry and construction","Managers","60 years or over","Males",1221,616,179,1285,739,168,1044,949,151,1478,1037,154
"Lithuania","Industry and construction","Managers","60 years or over","Males",1374,677,176,1705,922,169,1533,906,155,2445,1533,176
"Luxembourg","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,9318,10461,165,NA,NA,NA,NA,NA,NA
"Macedonia","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,3068,1188,168,2255,1049,184
"Malta","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,NA,NA,160,3785,2768,152,3364,2721,157
"Montenegro","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Industry and construction","Managers","60 years or over","Males",3611,3683,161,4157,4430,152,4855,5409,155,5596,6146,162
"Norway","Industry and construction","Managers","60 years or over","Males",4067,5940,159,4726,6266,158,4951,7312,156,5801,8496,155
"Poland","Industry and construction","Managers","60 years or over","Males",3160,1869,185,3358,1952,168,3345,1999,161,3858,2154,180
"Portugal","Industry and construction","Managers","60 years or over","Males",3026,2317,166,3459,2811,167,4635,3842,169,4991,4066,171
"Romania","Industry and construction","Managers","60 years or over","Males",1673,688,184,2124,1060,176,2827,1401,166,2428,1290,182
"Serbia","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2050,1034,185
"Slovakia","Industry and construction","Managers","60 years or over","Males",2246,976,173,2121,1446,168,2489,1665,159,3083,2091,170
"Slovenia","Industry and construction","Managers","60 years or over","Males",3842,2639,174,4255,3176,176,5391,4535,168,5192,4240,176
"Spain","Industry and construction","Managers","60 years or over","Males",4854,4137,177,6219,5617,169,4522,4254,141,5134,4739,157
"Sweden","Industry and construction","Managers","60 years or over","Males",3459,4328,166,4133,4980,170,4288,5303,169,4998,6276,170
"Switzerland","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,6446,9244,170,7007,10431,172
"Turkey","Industry and construction","Managers","60 years or over","Males",NA,NA,NA,4016,2310,195,4339,2681,187,6625,3962,196
"United Kingdom","Industry and construction","Managers","60 years or over","Males",4203,4827,163,4940,5575,163,4314,4558,166,4092,4972,162
