"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",246,100,185,305,116,170,394,175,154,1637,784,180
"Croatia",NA,NA,NA,NA,NA,NA,974,686,166,NA,NA,NA
"Cyprus",NA,NA,NA,772,1168,170,1529,1358,174,1299,1170,174
"Czech Rep.",626,323,170,957,582,171,1014,734,179,993,633,172
"Denmark",NA,NA,NA,2080,2853,144,2247,3069,130,2163,3009,127
"Estonia",NA,NA,NA,867,554,172,890,612,165,1065,805,152
"Finland",NA,NA,NA,1541,1797,162,1708,2040,161,1827,2234,162
"France",NA,NA,NA,1500,1663,136,1359,1528,146,1623,1748,151
"Germany",NA,NA,NA,1733,1782,143,1741,1819,150,1996,2025,154
"Greece",NA,NA,NA,1297,1113,167,1303,1199,159,1319,1127,163
"Hungary",535,287,182,578,345,177,683,408,162,970,558,168
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",1644,1939,147,2027,2451,168,2246,2483,153,1945,2378,124
"Italy",NA,NA,NA,NA,NA,NA,1651,1690,167,1515,1560,175
"Latvia",NA,NA,NA,488,280,166,522,474,144,NA,NA,NA
"Lithuania",363,179,164,464,251,171,NA,NA,NA,NA,NA,NA
"Luxembourg",NA,NA,NA,NA,NA,NA,2027,2452,168,2173,2616,178
"Macedonia",NA,NA,NA,NA,NA,NA,975,378,171,719,334,184
"Malta",NA,NA,NA,542,871,176,1647,1204,175,1575,1274,164
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1405,1433,139,1262,1345,135,1483,1652,136,1608,1766,139
"Norway",NA,NA,NA,2219,2942,151,2417,3570,157,2696,3949,159
"Poland",653,386,189,828,481,171,872,521,168,1113,621,181
"Portugal",NA,NA,NA,782,635,172,862,715,173,978,797,169
"Romania",251,103,187,341,170,175,415,206,147,480,255,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,696,188
"Slovakia",455,198,173,524,357,166,753,504,162,904,613,170
"Slovenia",868,596,153,1166,870,179,1144,963,156,1344,1097,180
"Spain",1287,1097,179,1456,1315,160,1414,1330,160,1547,1428,157
"Sweden",1622,2030,171,1706,2056,167,1857,2297,167,2196,2758,166
"Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,3021,4497,173
"Turkey",NA,NA,NA,816,470,205,NA,NA,NA,896,536,208
"United Kingdom",1721,1977,168,1785,2014,164,1694,1790,164,1615,1962,163
