"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,2713,2852,160,2683,2961,157,2850,3016,159
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,2412,2614,151,2740,3041,149,2895,3147,151
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",424,172,182,655,250,173,1018,452,164,1143,547,179
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,NA,NA,NA,1657,1167,169,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,1274,1928,166,2773,2463,168,2524,2273,169
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",1009,522,168,1320,803,168,1481,1072,169,1652,1052,169
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,2606,3575,147,3207,4380,152,3344,4653,152
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,1037,662,164,1292,888,161,1546,1169,175
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,2199,2565,160,2489,2973,160,2641,3230,160
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,2171,2406,147,2203,2476,147,2440,2628,147
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,2681,2757,149,3013,3147,149,2977,3021,148
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,1945,1669,172,2050,1887,172,2109,1802,174
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",909,487,184,1101,657,178,1298,776,166,1407,809,169
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,2010,3013,150,2074,2215,157,2491,2939,156
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",2387,2814,137,2921,3531,161,3226,3567,158,2982,3646,143
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,2291,2344,158,2508,2566,161,2623,2699,172
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,837,481,162,746,678,153,1148,805,163
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",556,274,163,768,415,161,879,520,153,1008,632,167
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,3447,3870,162,3401,4115,158,3444,4147,171
"Macedonia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,NA,NA,NA,1347,522,169,1175,546,182
"Malta","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,792,1272,163,2089,1527,173,2169,1755,168
"Montenegro","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1457,808,178
