"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1988,1984,174,2015,2119,170,1883,2078,160,1787,1891,151
"Belgium",1903,1906,159,1861,2018,154,2058,2285,151,2044,2222,153
"Bulgaria",227,92,182,334,127,171,492,218,161,590,283,180
"Croatia",NA,NA,NA,NA,NA,NA,1267,892,171,NA,NA,NA
"Cyprus",1416,1298,176,NA,NA,178,1582,1405,174,1457,1312,179
"Czech Rep.",774,400,177,947,576,171,961,696,171,1026,653,170
"Denmark",1827,2353,131,2046,2806,136,2494,3407,139,2288,3184,131
"Estonia",710,372,188,852,544,181,971,667,171,1198,906,181
"Finland",1577,1871,157,1731,2018,153,1967,2349,154,2021,2472,155
"France",1658,1664,147,1543,1710,150,1744,1960,149,2054,2212,153
"Germany",2231,2308,161,2193,2255,156,2056,2148,152,2026,2056,148
"Greece",1172,978,170,1389,1192,173,1438,1324,169,1172,1001,155
"Hungary",585,313,187,664,397,179,828,494,164,1155,664,178
"Iceland",2102,2753,179,2365,3546,182,2030,2169,175,2107,2486,170
"Ireland",2118,2497,160,2374,2870,172,2323,2568,164,1912,2338,138
"Italy",1676,1575,176,1764,1805,167,1725,1765,168,1715,1765,174
"Latvia",463,233,172,723,416,170,530,482,146,928,651,155
"Lithuania",546,269,179,632,342,174,716,424,161,778,488,176
"Luxembourg",2050,2098,176,NA,NA,169,2043,2471,164,2290,2758,176
"Macedonia",NA,NA,NA,NA,NA,NA,967,375,164,699,325,181
"Malta",1082,781,156,728,1170,159,1646,1203,146,1464,1184,144
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,984,546,181
"Netherlands",1993,2033,149,2045,2179,155,2083,2321,153,2005,2202,151
"Norway",1916,2798,145,2291,3037,147,2228,3291,140,2274,3330,134
"Poland",697,412,187,805,468,174,1015,607,166,1254,700,181
"Portugal",888,680,170,1006,818,170,1179,977,168,1010,822,165
"Romania",269,111,191,389,194,179,509,252,167,549,292,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,798,402,183
"Slovakia",758,329,175,644,439,172,909,608,164,1097,744,173
"Slovenia",1251,859,167,1373,1025,183,1389,1169,169,1351,1103,174
"Spain",1571,1339,185,1487,1343,166,1543,1452,170,1501,1386,160
"Sweden",1549,1939,154,1914,2307,161,1990,2461,156,2240,2812,158
"Switzerland",NA,NA,NA,NA,NA,NA,2463,3532,162,2748,4091,158
"Turkey",NA,NA,NA,764,440,199,925,571,201,916,548,200
"United Kingdom",1932,2219,161,1767,1994,157,1753,1852,156,1595,1938,159
