"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,5235,5504,170,5068,5593,167,5591,5916,170
"Belgium",NA,NA,NA,4815,5219,162,5295,5878,157,5908,6422,166
"Bulgaria",727,295,183,1193,455,174,1792,795,165,2132,1021,180
"Croatia",NA,NA,NA,NA,NA,NA,3199,2253,168,NA,NA,NA
"Cyprus",NA,NA,NA,2858,4326,166,5796,5148,167,4919,4431,167
"Czech Rep.",1885,974,168,2440,1484,168,2775,2009,170,3239,2063,169
"Denmark",NA,NA,NA,4291,5885,159,4969,6787,159,5397,7510,160
"Estonia",NA,NA,NA,1803,1151,174,2362,1623,166,2522,1907,180
"Finland",NA,NA,NA,4153,4843,161,4897,5851,161,5288,6467,161
"France",NA,NA,NA,4232,4690,170,4264,4791,164,4760,5126,169
"Germany",NA,NA,NA,5485,5640,163,5458,5701,158,7122,7228,167
"Greece",NA,NA,NA,3881,3331,174,3494,3216,168,3753,3206,170
"Hungary",1800,965,184,2087,1246,179,2678,1600,166,2899,1668,170
"Iceland",NA,NA,NA,3869,5801,171,3571,3814,172,4565,5388,175
"Ireland",4014,4732,154,3922,4741,167,4431,4899,163,3623,4430,139
"Italy",NA,NA,NA,5492,5619,166,5791,5926,162,6705,6902,175
"Latvia",NA,NA,NA,1378,792,170,1126,1024,153,1792,1257,166
"Lithuania",1181,582,179,1506,814,170,1637,968,160,1943,1219,170
"Luxembourg",NA,NA,NA,6509,7307,171,6881,8324,167,6952,8373,179
"Macedonia",NA,NA,NA,NA,NA,NA,2324,900,168,2105,979,183
"Malta",NA,NA,NA,1310,2105,167,3281,2399,168,3721,3010,167
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,2793,1550,178
"Netherlands",3348,3415,156,3445,3671,154,4008,4465,152,4673,5132,160
"Norway",NA,NA,NA,4475,5934,160,4655,6874,159,5183,7591,158
"Poland",2305,1363,185,2574,1496,173,2818,1684,165,3543,1978,180
"Portugal",NA,NA,NA,3926,3190,163,4139,3431,165,3977,3239,165
"Romania",1197,493,186,1823,910,177,2327,1153,168,2308,1226,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,2047,1033,184
"Slovakia",1619,704,174,1794,1223,169,2509,1679,161,2773,1881,172
"Slovenia",3200,2198,169,3950,2949,175,4006,3370,166,4235,3458,178
"Spain",4439,3783,177,4430,4001,169,4247,3996,166,4164,3844,167
"Sweden",3646,4562,171,3850,4640,169,4100,5072,171,4744,5956,172
"Switzerland",NA,NA,NA,NA,NA,NA,6609,9479,172,6046,9000,170
"Turkey",NA,NA,NA,2628,1511,195,3000,1853,194,3735,2234,194
"United Kingdom",4322,4963,163,4622,5216,163,4299,4543,162,4204,5107,162
