"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",5198,5186,165,5537,5822,144,4242,4681,141,5016,5307,137
"Belgium",4796,4803,172,4654,5046,164,5412,6008,157,6014,6537,170
"Bulgaria",539,218,181,885,337,174,1129,501,155,1265,606,170
"Croatia",NA,NA,NA,NA,NA,NA,2883,2030,168,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,4009,3561,164,NA,NA,NA
"Czech Rep.",1503,777,163,1720,1046,163,2048,1482,161,2438,1553,164
"Denmark",3488,4492,156,3904,5354,156,4781,6530,156,4944,6880,155
"Estonia",912,478,171,1228,784,167,1454,999,158,1720,1301,175
"Finland",2720,3225,147,3056,3564,150,3638,4346,154,3864,4726,160
"France",5113,5130,137,6394,7086,182,5336,5997,169,5456,5876,169
"Germany",4634,4795,154,4829,4965,135,4874,5091,140,5300,5379,143
"Greece",4369,3647,182,4069,3493,179,4167,3836,168,3979,3399,168
"Hungary",1652,885,177,1995,1191,168,2237,1336,149,2565,1476,161
"Iceland",NA,NA,NA,NA,NA,NA,3338,3565,165,4100,4838,169
"Ireland",2905,3425,135,4890,5910,178,4174,4615,155,4655,5691,170
"Italy",5651,5308,NA,4200,4297,172,5391,5517,167,4485,4616,171
"Latvia",666,336,168,930,534,157,831,755,151,1320,925,156
"Lithuania",800,394,166,948,512,149,949,561,124,1265,793,168
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,1793,694,168,2349,1093,182
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,2028,1125,174
"Netherlands",5100,5202,152,3560,3794,141,3859,4299,142,4312,4736,161
"Norway",3600,5258,156,4653,6169,158,4660,6882,156,5530,8099,156
"Poland",1785,1055,184,1739,1011,150,2134,1275,159,2704,1510,178
"Portugal",1463,1120,145,2996,2434,156,3778,3131,158,3691,3007,164
"Romania",743,306,189,921,460,152,1176,583,138,1630,866,168
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,2291,1156,185
"Slovakia",1216,529,176,1161,792,158,1632,1092,140,2081,1411,167
"Slovenia",NA,NA,NA,3033,2264,175,3354,2822,166,3794,3098,180
"Spain",4664,3975,159,4410,3983,154,3306,3110,126,3518,3247,139
"Sweden",2912,3644,164,3601,4339,168,3919,4848,171,4292,5390,171
"Switzerland",NA,NA,NA,NA,NA,NA,5179,7427,168,5633,8386,166
"Turkey",NA,NA,NA,2033,1169,182,NA,NA,NA,2592,1550,182
"United Kingdom",3407,3913,155,3497,3947,160,3579,3782,159,3531,4290,160
