"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2294,2412,173,2360,2605,167,2832,2996,176
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2110,2287,161,2376,2638,158,2608,2835,165
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",370,150,183,505,192,175,708,314,166,815,390,182
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,1130,796,170,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,1290,1952,169,2524,2242,176,1917,1727,168
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",793,410,171,1016,617,173,1070,774,173,1252,797,173
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2475,3395,141,2818,3849,139,2926,4071,141
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,865,553,175,1025,704,169,1273,963,183
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2152,2509,167,2349,2807,165,2519,3081,166
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,1848,2048,150,1796,2018,149,2026,2182,149
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2581,2653,160,2545,2659,158,2955,2999,165
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2485,2133,182,2542,2340,173,2237,1911,168
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",738,396,184,835,498,182,965,577,165,1037,597,171
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2588,3881,197,2228,2380,188,2644,3120,190
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",2762,3257,170,3121,3773,174,3386,3744,161,2943,3598,161
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,1921,1966,173,1791,1832,159,1889,1944,166
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,656,377,172,542,492,154,919,645,167
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",574,283,175,800,432,170,NA,NA,NA,912,572,176
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2518,2826,171,2500,3025,166,2867,3453,185
"Macedonia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,906,351,169,805,374,181
"Malta","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,769,1236,184,1880,1374,189,1861,1506,181
"Montenegro","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,747,182
"Netherlands","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",2301,2347,159,2145,2286,156,2543,2833,160,2574,2827,162
"Norway","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,2834,3758,166,2978,4399,162,3234,4737,162
"Poland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",887,525,188,1004,583,177,1113,665,170,1449,809,186
"Portugal","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,1088,884,174,1114,923,174,1124,915,174
"Romania","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",430,177,190,588,294,180,794,393,171,855,454,186
"Serbia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1033,521,187
"Slovakia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",702,305,172,662,451,173,984,658,165,1179,800,175
"Slovenia","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",1186,815,169,1262,942,181,1347,1133,165,1566,1279,179
"Spain","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",1838,1566,183,1949,1761,172,2045,1924,172,2146,1981,171
"Sweden","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",1834,2295,172,2094,2523,171,2372,2934,174,2789,3502,174
"Switzerland","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,NA,NA,NA,3078,4415,174,3592,5348,172
"Turkey","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",NA,NA,NA,1172,674,199,1700,1050,194,940,562,198
"United Kingdom","Industry, construction and services (except public administration, defense, compulsory social security)","Craft and related trades workers","From 50 to 59 years","Total",2531,2906,180,2858,3226,182,2637,2787,180,2557,3106,179
