"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,2594,2727,179,2377,2623,174,NA,NA,NA
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,2290,2482,158,2923,3245,142,NA,NA,NA
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1092,484,168,1089,521,181
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",1428,738,173,1332,810,171,1665,1205,175,1620,1032,168
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,2323,3186,147,2869,3918,136,2644,3678,155
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,1337,854,168,1894,1301,166,1595,1206,167
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,2993,3490,162,NA,NA,NA,NA,NA,NA
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,3085,3419,176,2317,2604,151,NA,NA,NA
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,2493,2563,151,2881,3010,159,3101,3147,148
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",1322,709,184,1365,815,177,1056,631,149,1506,867,166
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",2341,2760,157,1886,2280,154,2057,2274,148,1935,2367,100
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2330,2399,175
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,1049,603,153,784,713,146,1055,740,148
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",724,356,172,1172,633,165,964,570,153,NA,NA,NA
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,1879,2002,140,1737,1935,121,1633,1794,117
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,2919,3870,148,2778,4102,150,2639,3865,141
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",1541,911,186,1529,888,173,1884,1126,162,2010,1122,175
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,2157,1753,163,NA,NA,NA,NA,NA,NA
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",1410,580,183,783,391,178,945,468,168,1308,695,187
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",926,403,169,1121,764,170,1332,891,159,1660,1126,172
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",2728,2325,174,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,2144,2584,155,2505,3098,174,2500,3139,173
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,3677,5273,154,3499,5210,160
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",NA,NA,NA,944,543,199,NA,NA,NA,NA,NA,NA
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Less than 30 years","Males",2447,2809,158,3053,3445,168,2277,2406,162,2085,2533,164
