"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,2594,2727,179,2377,2623,174,NA,NA,NA
"Belgium",NA,NA,NA,2290,2482,158,2923,3245,142,NA,NA,NA
"Bulgaria",NA,NA,NA,NA,NA,NA,1092,484,168,1089,521,181
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",1428,738,173,1332,810,171,1665,1205,175,1620,1032,168
"Denmark",NA,NA,NA,2323,3186,147,2869,3918,136,2644,3678,155
"Estonia",NA,NA,NA,1337,854,168,1894,1301,166,1595,1206,167
"Finland",NA,NA,NA,2993,3490,162,NA,NA,NA,NA,NA,NA
"France",NA,NA,NA,3085,3419,176,2317,2604,151,NA,NA,NA
"Germany",NA,NA,NA,2493,2563,151,2881,3010,159,3101,3147,148
"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",1322,709,184,1365,815,177,1056,631,149,1506,867,166
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",2341,2760,157,1886,2280,154,2057,2274,148,1935,2367,100
"Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,2330,2399,175
"Latvia",NA,NA,NA,1049,603,153,784,713,146,1055,740,148
"Lithuania",724,356,172,1172,633,165,964,570,153,NA,NA,NA
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",NA,NA,NA,1879,2002,140,1737,1935,121,1633,1794,117
"Norway",NA,NA,NA,2919,3870,148,2778,4102,150,2639,3865,141
"Poland",1541,911,186,1529,888,173,1884,1126,162,2010,1122,175
"Portugal",NA,NA,NA,2157,1753,163,NA,NA,NA,NA,NA,NA
"Romania",1410,580,183,783,391,178,945,468,168,1308,695,187
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",926,403,169,1121,764,170,1332,891,159,1660,1126,172
"Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",2728,2325,174,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",NA,NA,NA,2144,2584,155,2505,3098,174,2500,3139,173
"Switzerland",NA,NA,NA,NA,NA,NA,3677,5273,154,3499,5210,160
"Turkey",NA,NA,NA,944,543,199,NA,NA,NA,NA,NA,NA
"United Kingdom",2447,2809,158,3053,3445,168,2277,2406,162,2085,2533,164
