"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,2905,3055,153,2899,3199,146,3218,3405,151
"Belgium",NA,NA,NA,2809,3045,127,3386,3759,137,3085,3354,134
"Bulgaria",396,161,182,563,215,171,846,375,161,1040,498,176
"Croatia",NA,NA,NA,NA,NA,NA,1911,1346,161,NA,NA,NA
"Cyprus",NA,NA,NA,2200,3329,160,4468,3969,150,3526,3176,149
"Czech Rep.",986,510,170,1285,781,168,1536,1111,170,1595,1016,166
"Denmark",NA,NA,NA,2979,4086,153,3506,4788,152,3413,4749,148
"Estonia",NA,NA,NA,906,579,157,1270,873,148,1341,1014,157
"Finland",NA,NA,NA,2750,3207,161,3045,3638,157,3148,3850,159
"France",NA,NA,NA,2678,2968,141,2494,2802,139,2734,2944,141
"Germany",NA,NA,NA,3519,3618,159,3559,3718,155,3688,3743,150
"Greece",NA,NA,NA,2951,2533,165,2625,2416,153,2357,2014,151
"Hungary",937,502,187,1159,692,177,1287,769,165,1420,817,168
"Iceland",NA,NA,NA,2879,4316,177,2355,2515,174,2762,3260,168
"Ireland",3136,3698,121,4424,5347,139,4310,4765,140,3930,4805,129
"Italy",NA,NA,NA,2663,2725,128,3154,3227,141,2968,3055,142
"Latvia",NA,NA,NA,770,443,160,577,524,147,859,603,152
"Lithuania",596,293,159,798,431,151,918,543,137,983,617,140
"Luxembourg",NA,NA,NA,4313,4842,163,4715,5703,160,5196,6257,175
"Macedonia",NA,NA,NA,NA,NA,NA,1431,554,168,1263,587,183
"Malta",NA,NA,NA,776,1247,170,2019,1476,164,2124,1718,152
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1512,839,180
"Netherlands",3262,3327,146,2808,2993,142,3233,3602,138,3267,3588,138
"Norway",NA,NA,NA,3202,4246,149,3094,4570,141,3355,4914,139
"Poland",1172,693,161,1296,753,147,1418,848,140,1768,987,149
"Portugal",NA,NA,NA,2777,2256,156,2684,2225,147,2374,1934,160
"Romania",697,287,188,1006,502,178,975,483,166,1019,541,180
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1236,624,182
"Slovakia",806,350,175,720,491,163,1140,763,152,1356,920,163
"Slovenia",2737,1880,174,2424,1809,177,2685,2259,165,2690,2196,179
"Spain",2339,1993,157,2604,2352,149,2712,2552,149,2681,2475,148
"Sweden",NA,NA,NA,2428,2926,160,2536,3137,158,2893,3633,161
"Switzerland",NA,NA,NA,NA,NA,NA,3869,5549,140,4557,6784,148
"Turkey",NA,NA,NA,1967,1131,181,2017,1246,169,2304,1378,178
"United Kingdom",3179,3650,150,3482,3930,149,3314,3502,146,3063,3721,149
