"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1470,1466,181,1516,1594,173,1581,1745,169,1872,1981,173
"Belgium",NA,NA,NA,1770,1919,159,1907,2118,159,2051,2229,161
"Bulgaria",280,113,183,375,143,173,570,253,161,699,334,180
"Croatia",NA,NA,NA,NA,NA,NA,986,695,168,NA,NA,NA
"Cyprus",1081,990,171,761,1152,177,1382,1228,169,1260,1135,173
"Czech Rep.",782,404,176,922,560,174,945,684,174,1012,644,172
"Denmark",1720,2216,131,1695,2325,121,1980,2704,126,1859,2586,120
"Estonia",704,369,186,1098,702,177,1130,777,169,1451,1097,183
"Finland",1583,1877,170,1754,2046,165,2151,2569,168,2134,2610,167
"France",1439,1444,151,1455,1613,158,1514,1702,156,1696,1827,155
"Germany",1444,1495,166,1403,1442,164,1445,1509,162,1672,1697,158
"Greece",1019,851,170,1309,1123,173,1322,1216,165,1098,938,158
"Hungary",590,316,185,710,424,182,861,514,167,919,529,169
"Iceland",1841,2411,184,1861,2790,182,NA,NA,172,2000,2360,183
"Ireland",1655,1951,161,2044,2471,170,1846,2041,161,1777,2172,135
"Italy",1505,1414,173,1585,1622,173,1508,1543,165,1546,1592,167
"Latvia",490,247,176,684,393,170,624,567,153,946,664,162
"Lithuania",481,237,169,634,343,169,NA,NA,NA,818,513,176
"Luxembourg",1766,1808,160,1769,1986,157,1801,2178,156,2081,2506,177
"Macedonia",NA,NA,NA,NA,NA,NA,837,324,153,648,302,179
"Malta",1271,918,186,NA,NA,NA,NA,NA,NA,1456,1178,170
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,804,446,176
"Netherlands",1468,1497,152,1243,1324,138,1389,1548,138,1340,1472,132
"Norway",1895,2768,156,2281,3024,161,2272,3356,156,2409,3528,153
"Poland",712,421,188,754,438,175,916,547,169,1086,606,184
"Portugal",871,667,173,900,731,176,957,793,175,964,785,174
"Romania",324,133,187,500,250,177,597,296,167,603,321,182
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,815,411,182
"Slovakia",673,292,174,616,420,173,871,583,166,939,637,172
"Slovenia",1078,740,176,1137,849,177,1241,1044,169,1362,1112,180
"Spain",1256,1070,177,1372,1239,168,1420,1336,162,1365,1260,146
"Sweden",1530,1915,169,1843,2220,174,2071,2561,175,2392,3003,177
"Switzerland",NA,NA,NA,NA,NA,NA,2305,3306,176,2642,3933,165
"Turkey",NA,NA,NA,688,396,200,NA,NA,NA,917,548,199
"United Kingdom",1915,2199,182,2035,2296,182,1740,1839,175,1844,2240,180
