"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,1826,1920,185,1431,1580,154,1503,1591,147
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,1324,1435,135,1725,1914,150,1953,2123,146
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",265,107,184,389,148,176,490,217,160,594,284,177
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,NA,NA,NA,1354,953,169,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,986,1493,174,1804,1602,196,1637,1475,187
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",731,378,177,896,545,175,910,658,179,974,620,175
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,2488,3412,160,2421,3307,138,2264,3150,127
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,655,418,170,679,467,162,822,621,176
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,1608,1875,164,1511,1805,158,1613,1973,160
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,1773,1964,150,1199,1348,138,1454,1566,138
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,1763,1813,148,1220,1274,125,1179,1197,112
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,NA,NA,NA,1688,1554,169,1699,1451,166
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",627,336,188,764,456,181,832,497,171,887,510,170
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,NA,NA,NA,1609,1718,186,566,668,61
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",1464,1726,150,1802,2178,157,1810,2001,144,1697,2075,123
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,1836,1879,160,1674,1713,163,1471,1514,163
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,531,305,175,455,414,162,811,569,171
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",463,228,181,636,344,172,NA,NA,NA,746,468,184
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,2196,2465,167,1582,1914,134,2000,2409,165
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,NA,NA,NA,999,387,169,873,406,184
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,567,911,172,1907,1394,199,1725,1395,168
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1062,589,188
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",1847,1883,150,1633,1741,136,1355,1509,115,1327,1458,116
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,2238,2967,159,1960,2895,139,2137,3129,142
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",784,463,187,893,519,175,880,526,163,1152,643,178
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,985,800,168,974,807,170,967,787,169
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",366,151,192,528,264,181,568,282,168,688,366,183
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,794,400,183
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",520,226,175,532,363,163,805,538,158,908,615,170
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",1078,740,163,1272,949,180,1342,1129,169,1346,1099,179
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",1376,1173,174,1537,1388,162,1532,1442,163,1693,1563,165
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,1811,2182,167,1743,2156,160,2035,2555,164
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,NA,NA,NA,2820,4044,159,2053,3056,138
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",NA,NA,NA,782,450,197,934,577,200,879,525,200
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Total",1752,2012,163,1955,2206,167,1554,1642,149,1465,1780,145
