"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1503,1580,172,1517,1674,167,1865,1974,174
"Belgium",NA,NA,NA,1854,2010,164,2005,2225,162,2104,2287,169
"Bulgaria",262,106,183,382,146,175,NA,NA,163,717,343,182
"Croatia",NA,NA,NA,NA,NA,NA,923,650,168,NA,NA,NA
"Cyprus",NA,NA,NA,870,1316,169,1510,1341,173,1246,1122,174
"Czech Rep.",727,376,172,941,572,174,994,720,173,1155,736,173
"Denmark",NA,NA,NA,1789,2454,127,1951,2664,125,1976,2749,123
"Estonia",NA,NA,NA,987,630,175,1089,749,169,1413,1069,184
"Finland",NA,NA,NA,1847,2154,167,2097,2506,167,2198,2689,167
"France",NA,NA,NA,1357,1504,152,1382,1553,151,1622,1747,153
"Germany",NA,NA,NA,1574,1619,166,1589,1660,162,1956,1985,166
"Greece",NA,NA,NA,1230,1055,174,1344,1237,169,1057,903,162
"Hungary",627,336,185,718,429,183,869,519,166,937,539,167
"Iceland",NA,NA,NA,1581,2370,160,1555,1660,165,1891,2231,170
"Ireland",1764,2080,159,2095,2532,167,2171,2400,162,2090,2556,146
"Italy",NA,NA,NA,1424,1457,173,1496,1531,163,1576,1622,175
"Latvia",NA,NA,NA,637,366,170,502,457,147,933,654,161
"Lithuania",509,251,173,765,413,173,NA,NA,NA,908,569,176
"Luxembourg",NA,NA,NA,1763,1979,167,1758,2127,162,2070,2493,185
"Macedonia",NA,NA,NA,NA,NA,NA,690,267,164,684,318,181
"Malta",NA,NA,NA,644,1035,181,1820,1331,189,1688,1366,182
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,809,449,180
"Netherlands",1580,1612,157,1458,1554,151,1621,1806,151,1519,1668,145
"Norway",NA,NA,NA,2378,3152,166,2490,3677,163,2639,3866,163
"Poland",667,394,189,772,449,177,951,568,171,1238,691,186
"Portugal",NA,NA,NA,730,593,174,861,714,174,923,752,175
"Romania",308,127,190,462,231,179,622,308,170,710,377,187
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,771,389,182
"Slovakia",635,276,173,624,425,173,938,627,166,1121,760,175
"Slovenia",1009,693,169,1111,829,180,1199,1009,167,1388,1133,181
"Spain",1326,1130,183,1433,1294,171,1577,1483,171,1649,1522,170
"Sweden",1684,2108,173,1939,2336,173,2198,2718,176,2472,3104,174
"Switzerland",NA,NA,NA,NA,NA,NA,2449,3512,175,2776,4132,170
"Turkey",NA,NA,NA,667,384,201,NA,NA,NA,871,521,202
"United Kingdom",2046,2349,181,2153,2430,181,1964,2076,179,1978,2403,179
