"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2357,2352,177,2404,2528,173,2472,2729,167,2828,2993,170
"Belgium",2515,2518,173,2539,2753,164,2758,3062,157,3060,3326,163
"Bulgaria",395,160,182,541,206,173,800,355,162,948,454,180
"Croatia",NA,NA,NA,NA,NA,NA,1409,992,170,NA,NA,NA
"Cyprus",1775,1627,172,1319,1996,173,2388,2121,174,2101,1892,172
"Czech Rep.",1032,533,172,1331,809,173,1421,1028,172,1611,1026,172
"Denmark",2313,2979,134,2553,3501,135,3036,4146,135,3051,4246,131
"Estonia",896,470,183,1187,759,175,1405,966,167,1670,1263,181
"Finland",2057,2440,165,2439,2844,163,2749,3285,162,2886,3529,162
"France",2240,2247,148,2375,2632,158,2424,2724,154,2753,2965,156
"Germany",2706,2799,164,2824,2903,161,2872,3000,159,3135,3181,156
"Greece",1685,1406,176,1957,1680,176,2067,1902,169,1885,1610,165
"Hungary",952,510,185,1124,671,181,1371,819,166,1485,854,171
"Iceland",2050,2684,182,2350,3523,176,2311,2468,175,2709,3197,175
"Ireland",2531,2984,160,2993,3618,171,3368,3724,165,3140,3839,153
"Italy",2080,1953,178,2170,2220,174,2276,2329,168,2478,2551,180
"Latvia",652,329,177,857,492,170,730,664,153,1153,808,160
"Lithuania",711,350,175,955,516,170,1006,595,160,1164,730,174
"Luxembourg",2912,2980,177,3008,3377,172,3110,3762,167,3430,4131,182
"Macedonia",NA,NA,NA,NA,NA,NA,1236,479,168,1082,503,182
"Malta",1639,1184,181,806,1295,175,2055,1503,175,2073,1676,166
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,757,180
"Netherlands",2420,2468,153,2221,2367,146,2551,2843,149,2691,2956,147
"Norway",2604,3803,158,3068,4067,157,3243,4789,154,3553,5204,153
"Poland",1064,629,187,1249,726,176,1460,872,169,1888,1054,184
"Portugal",1259,964,170,1400,1138,172,1543,1279,170,1587,1293,170
"Romania",507,209,189,674,336,178,943,467,169,990,526,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1194,602,186
"Slovakia",925,402,172,906,618,171,1284,859,164,1520,1030,174
"Slovenia",1461,1003,173,1615,1205,179,1731,1456,167,1964,1603,179
"Spain",1919,1635,181,1947,1759,169,2089,1965,166,2224,2053,165
"Sweden",2132,2668,168,2494,3006,169,2694,3332,168,3057,3838,168
"Switzerland",NA,NA,NA,NA,NA,NA,3483,4995,171,4142,6166,170
"Turkey",NA,NA,NA,1055,607,200,1199,741,201,1229,735,200
"United Kingdom",2962,3401,170,3228,3642,170,2923,3089,166,2810,3414,167
