"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Service and sales workers","60 years or over","Males",942,940,99,1387,1458,108,1228,1355,98,1475,1561,99
"Belgium","Services of the business economy","Service and sales workers","60 years or over","Males",2106,2109,141,1796,1946,137,2138,2374,136,2069,2249,135
"Bulgaria","Services of the business economy","Service and sales workers","60 years or over","Males",156,63,143,218,83,129,345,153,147,414,198,172
"Croatia","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,1342,946,174,NA,NA,NA
"Cyprus","Services of the business economy","Service and sales workers","60 years or over","Males",1294,1186,NA,932,1410,171,1681,1493,178,1795,1617,188
"Czech Rep.","Services of the business economy","Service and sales workers","60 years or over","Males",499,258,170,644,391,171,611,442,155,701,446,157
"Denmark","Services of the business economy","Service and sales workers","60 years or over","Males",1314,1693,95,1584,2172,108,2104,2873,113,2049,2852,113
"Estonia","Services of the business economy","Service and sales workers","60 years or over","Males",497,260,NA,541,346,182,586,402,158,718,543,176
"Finland","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,1663,1940,145,1963,2345,150,2003,2450,154
"France","Services of the business economy","Service and sales workers","60 years or over","Males",1762,1768,125,NA,NA,NA,1511,1698,142,2001,2155,138
"Germany","Services of the business economy","Service and sales workers","60 years or over","Males",1642,1699,115,1449,1490,96,1203,1257,98,1354,1374,104
"Greece","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,1260,1081,168,1495,1376,170,1342,1146,155
"Hungary","Services of the business economy","Service and sales workers","60 years or over","Males",509,273,164,664,397,150,730,436,137,855,492,153
"Iceland","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,1980,2969,180,2228,2379,177,2352,2776,180
"Ireland","Services of the business economy","Service and sales workers","60 years or over","Males",1664,1962,158,NA,NA,154,2195,2427,160,1893,2315,142
"Italy","Services of the business economy","Service and sales workers","60 years or over","Males",1800,1691,177,1631,1669,143,1736,1776,155,1902,1957,165
"Latvia","Services of the business economy","Service and sales workers","60 years or over","Males",324,163,164,399,229,166,439,399,145,533,374,139
"Lithuania","Services of the business economy","Service and sales workers","60 years or over","Males",440,217,172,423,229,147,NA,NA,NA,669,420,180
"Luxembourg","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,1308,507,170,820,381,175
"Malta","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,534,857,164,NA,NA,129,1136,918,142
"Montenegro","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Services of the business economy","Service and sales workers","60 years or over","Males",1539,1570,133,1642,1750,129,1628,1814,121,1733,1903,114
"Norway","Services of the business economy","Service and sales workers","60 years or over","Males",1609,2350,127,2051,2719,130,2050,3027,127,2299,3367,128
"Poland","Services of the business economy","Service and sales workers","60 years or over","Males",470,278,187,456,265,163,624,373,158,834,466,176
"Portugal","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,996,809,NA,1363,1130,168,1171,954,164
"Romania","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,306,153,174,447,221,165,495,263,178
"Serbia","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,762,384,185
"Slovakia","Services of the business economy","Service and sales workers","60 years or over","Males",653,284,175,433,295,165,654,438,154,809,549,166
"Slovenia","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,1534,1145,207,1160,976,166,1238,1011,177
"Spain","Services of the business economy","Service and sales workers","60 years or over","Males",1710,1457,179,1411,1274,144,1304,1226,129,1581,1460,139
"Sweden","Services of the business economy","Service and sales workers","60 years or over","Males",1543,1931,149,1994,2403,157,2009,2485,157,2336,2934,156
"Switzerland","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,2311,3314,136,2859,4256,134
"Turkey","Services of the business economy","Service and sales workers","60 years or over","Males",NA,NA,NA,828,476,195,NA,NA,NA,740,443,190
"United Kingdom","Services of the business economy","Service and sales workers","60 years or over","Males",1224,1405,134,1233,1391,122,1313,1388,143,1378,1674,140
