"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,4170,4385,124,3781,4173,124,3937,4166,116
"Belgium",NA,NA,NA,4049,4389,132,4226,4691,138,5312,5774,149
"Bulgaria",630,256,173,917,350,167,1097,487,153,1251,599,171
"Croatia",NA,NA,NA,NA,NA,NA,2763,1946,162,NA,NA,NA
"Cyprus",NA,NA,NA,2814,4259,162,4590,4077,164,3416,3077,148
"Czech Rep.",1207,624,149,1670,1015,152,1823,1319,153,2140,1364,153
"Denmark",NA,NA,NA,3523,4832,146,4026,5499,147,4187,5826,145
"Estonia",NA,NA,NA,1140,728,148,1361,935,134,1602,1212,144
"Finland",NA,NA,NA,3130,3650,143,3490,4169,143,3738,4571,149
"France",NA,NA,NA,4401,4877,143,3534,3972,124,4322,4655,137
"Germany",NA,NA,NA,4246,4365,138,4416,4613,140,4618,4687,143
"Greece",NA,NA,NA,3468,2977,160,3627,3338,146,3279,2801,158
"Hungary",1323,709,173,1791,1069,163,2130,1272,148,2331,1341,163
"Iceland",NA,NA,NA,2914,4369,165,2328,2487,160,2815,3323,150
"Ireland",3038,3581,102,4981,6021,129,4800,5307,131,4115,5032,132
"Italy",NA,NA,NA,3816,3904,125,5147,5267,130,4848,4990,131
"Latvia",NA,NA,NA,977,562,147,884,803,140,1164,816,134
"Lithuania",734,361,134,1008,545,136,1182,699,128,1243,780,139
"Luxembourg",NA,NA,NA,6696,7517,161,6111,7392,160,6819,8212,164
"Macedonia",NA,NA,NA,NA,NA,NA,1769,685,168,1866,868,182
"Malta",NA,NA,NA,1006,1616,126,1317,963,92,2140,1731,113
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,1069,175
"Netherlands",3612,3684,139,2960,3154,123,3493,3891,131,3788,4160,136
"Norway",NA,NA,NA,3695,4899,146,3687,5446,141,4186,6131,141
"Poland",1766,1044,158,1815,1055,136,2168,1296,143,2764,1543,161
"Portugal",NA,NA,NA,3470,2819,146,3541,2935,142,3422,2787,151
"Romania",990,407,187,1325,661,170,1303,646,159,1527,811,176
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1743,879,181
"Slovakia",938,408,161,890,607,144,1382,925,139,1736,1177,155
"Slovenia",4615,3170,168,3849,2873,175,4129,3474,171,3943,3219,179
"Spain",3686,3142,154,3364,3038,131,3171,2983,123,3413,3151,133
"Sweden",2980,3730,163,3006,3622,158,3265,4039,159,3667,4604,157
"Switzerland",NA,NA,NA,NA,NA,NA,4887,7009,140,5232,7789,141
"Turkey",NA,NA,NA,2839,1633,185,3290,2033,165,2866,1714,173
"United Kingdom",3192,3665,125,3666,4137,128,3459,3655,135,3228,3922,135
