"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Business economy","Managers","60 years or over","Males",6232,6218,158,5913,6218,145,7422,8191,147,8411,8900,159
"Belgium","Business economy","Managers","60 years or over","Males",5434,5441,169,5937,6436,160,6733,7474,154,7992,8687,165
"Bulgaria","Business economy","Managers","60 years or over","Males",810,328,182,1119,427,174,1634,725,163,1868,894,178
"Croatia","Business economy","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,3360,2367,166,NA,NA,NA
"Cyprus","Business economy","Managers","60 years or over","Males",3645,3340,167,3259,4933,169,6382,5668,167,7178,6466,167
"Czech Rep.","Business economy","Managers","60 years or over","Males",2048,1059,161,2721,1655,169,2769,2004,166,3157,2011,165
"Denmark","Business economy","Managers","60 years or over","Males",3834,4937,157,4548,6238,159,5526,7546,158,5945,8272,158
"Estonia","Business economy","Managers","60 years or over","Males",1321,692,178,1683,1075,172,2151,1478,160,2325,1758,174
"Finland","Business economy","Managers","60 years or over","Males",3914,4642,159,5433,6336,156,5657,6758,158,5769,7056,157
"France","Business economy","Managers","60 years or over","Males",6568,6590,149,8453,9368,169,6600,7417,160,6475,6973,159
"Germany","Business economy","Managers","60 years or over","Males",5007,5181,157,6369,6548,148,6735,7036,144,7058,7163,154
"Greece","Business economy","Managers","60 years or over","Males",5665,4729,181,6227,5345,176,6853,6308,159,6057,5175,172
"Hungary","Business economy","Managers","60 years or over","Males",2386,1279,179,2217,1324,173,2734,1633,156,3002,1727,163
"Iceland","Business economy","Managers","60 years or over","Males",3766,4932,172,4094,6139,175,3513,3752,174,4348,5132,174
"Ireland","Business economy","Managers","60 years or over","Males",3563,4201,157,4079,4931,161,5245,5799,160,4142,5065,151
"Italy","Business economy","Managers","60 years or over","Males",6509,6114,165,8565,8763,171,7986,8172,164,8241,8482,179
"Latvia","Business economy","Managers","60 years or over","Males",1270,641,177,1311,753,167,1147,1043,146,1654,1160,150
"Lithuania","Business economy","Managers","60 years or over","Males",1291,636,176,1636,884,165,1699,1004,158,2243,1407,174
"Luxembourg","Business economy","Managers","60 years or over","Males",NA,NA,164,8678,9741,161,9295,11244,162,7603,9156,164
"Macedonia","Business economy","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,2816,1091,167,2274,1058,182
"Malta","Business economy","Managers","60 years or over","Males",NA,NA,NA,1549,2489,158,3640,2661,155,3007,2432,140
"Montenegro","Business economy","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2134,1184,180
"Netherlands","Business economy","Managers","60 years or over","Males",3285,3350,159,3957,4218,144,4951,5516,150,5076,5575,155
"Norway","Business economy","Managers","60 years or over","Males",3906,5705,157,4620,6126,157,4886,7216,156,5613,8221,156
"Poland","Business economy","Managers","60 years or over","Males",3041,1798,185,3353,1948,167,3492,2087,161,4043,2258,179
"Portugal","Business economy","Managers","60 years or over","Males",3946,3021,165,4572,3715,164,4694,3891,163,4981,4057,168
"Romania","Business economy","Managers","60 years or over","Males",1628,670,183,2193,1095,175,2687,1331,165,2394,1272,182
"Serbia","Business economy","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,1074,184
"Slovakia","Business economy","Managers","60 years or over","Males",1791,779,176,2206,1504,167,2661,1781,154,3044,2064,165
"Slovenia","Business economy","Managers","60 years or over","Males",4908,3371,151,4995,3729,172,5337,4490,165,5068,4139,173
"Spain","Business economy","Managers","60 years or over","Males",4591,3913,178,6216,5614,169,4808,4523,142,4892,4516,154
"Sweden","Business economy","Managers","60 years or over","Males",3597,4502,167,4253,5124,168,4458,5514,168,5344,6710,171
"Switzerland","Business economy","Managers","60 years or over","Males",NA,NA,NA,NA,NA,NA,7246,10392,169,7501,11167,167
"Turkey","Business economy","Managers","60 years or over","Males",NA,NA,NA,3904,2245,194,4571,2824,188,5356,3203,188
"United Kingdom","Business economy","Managers","60 years or over","Males",4100,4708,162,4796,5412,160,4564,4823,160,4406,5353,156
