"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Technicians and associate professionals","60 years or over","Males",3677,3669,137,3076,3234,135,2598,2867,119,3516,3721,141
"Belgium","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2863,2867,157,2886,3128,145,3739,4151,149,4498,4890,166
"Bulgaria","Services of the business economy","Technicians and associate professionals","60 years or over","Males",526,213,175,710,271,170,925,411,161,1155,553,175
"Croatia","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,2041,1438,171,NA,NA,NA
"Cyprus","Services of the business economy","Technicians and associate professionals","60 years or over","Males",1533,1405,167,1611,2439,NA,3136,2786,169,2840,2558,168
"Czech Rep.","Services of the business economy","Technicians and associate professionals","60 years or over","Males",1064,550,162,1430,869,163,1937,1402,165,1922,1225,167
"Denmark","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2400,3090,124,3231,4431,151,3707,5062,151,3879,5397,151
"Estonia","Services of the business economy","Technicians and associate professionals","60 years or over","Males",940,493,176,1325,847,167,1361,935,167,1862,1408,175
"Finland","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2336,2771,153,2473,2884,147,2826,3376,151,3070,3754,155
"France","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2348,2356,135,2788,3089,150,2887,3245,142,3351,3609,147
"Germany","Services of the business economy","Technicians and associate professionals","60 years or over","Males",3099,3206,145,3400,3496,126,3752,3919,138,3579,3632,138
"Greece","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,2558,2354,161,4579,3912,154
"Hungary","Services of the business economy","Technicians and associate professionals","60 years or over","Males",1072,575,167,1101,657,161,1379,824,151,1578,908,159
"Iceland","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3593,5388,191,2624,2803,170,3563,4205,175
"Ireland","Services of the business economy","Technicians and associate professionals","60 years or over","Males",5546,6538,155,3040,3675,158,4029,4455,166,3155,3857,145
"Italy","Services of the business economy","Technicians and associate professionals","60 years or over","Males",4658,4375,169,4287,4386,168,4149,4245,161,3667,3774,176
"Latvia","Services of the business economy","Technicians and associate professionals","60 years or over","Males",763,385,168,802,461,161,885,805,156,1205,845,134
"Lithuania","Services of the business economy","Technicians and associate professionals","60 years or over","Males",830,409,163,819,442,146,1490,881,160,718,450,127
"Luxembourg","Services of the business economy","Technicians and associate professionals","60 years or over","Males",4943,5059,169,4013,4505,146,3923,4746,155,3679,4430,159
"Macedonia","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1737,673,168,1140,530,184
"Malta","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,125,2666,1949,192,1898,1535,155
"Montenegro","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1122,177
"Netherlands","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2857,3045,140,3109,3464,141,3331,3658,138
"Norway","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2826,4127,157,3518,4665,159,3772,5571,156,4112,6023,153
"Poland","Services of the business economy","Technicians and associate professionals","60 years or over","Males",1370,810,183,1177,684,145,1600,956,154,1900,1061,168
"Portugal","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2170,1662,169,2937,2387,164,2486,2060,164,3067,2498,166
"Romania","Services of the business economy","Technicians and associate professionals","60 years or over","Males",447,184,182,618,308,153,1323,656,158,1134,602,165
"Serbia","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1514,764,183
"Slovakia","Services of the business economy","Technicians and associate professionals","60 years or over","Males",943,410,172,873,595,155,1387,928,152,1353,918,150
"Slovenia","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2279,1565,NA,2305,1720,176,2288,1925,162,2589,2114,174
"Spain","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2933,2500,178,2954,2668,153,2498,2350,123,2815,2598,151
"Sweden","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2363,2957,164,2753,3318,163,2927,3620,164,3398,4266,166
"Switzerland","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,4282,6141,157,4977,7409,163
"Turkey","Services of the business economy","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,1707,982,195,NA,NA,NA,1621,970,163
"United Kingdom","Services of the business economy","Technicians and associate professionals","60 years or over","Males",2857,3281,153,3245,3663,152,2816,2975,157,2808,3411,154
