"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,913,960,85,715,789,68,844,894,69
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,1435,1555,NA,1743,1935,110,1794,1950,106
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",204,83,172,268,102,148,438,194,159,541,259,171
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,1407,991,168,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,840,1271,172,1646,1462,NA,1293,1164,141
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",503,260,146,586,357,143,800,579,162,850,542,160
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,1807,2479,127,2157,2946,129,2196,3056,125
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,436,279,167,549,377,156,648,490,169
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,1376,1604,144,1650,1971,147,1765,2158,146
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,1519,1707,130,1597,1720,128
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,1258,1293,101,1944,2031,110,1255,1273,99
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,1666,1430,191,1562,1438,183,1207,1031,161
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",516,277,174,697,416,160,847,506,158,758,436,144
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,NA,NA,NA,1137,1214,134,1193,1408,123
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",1207,1423,NA,NA,NA,NA,1649,1824,113,1492,1824,115
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,1331,1362,132,1553,1589,149,1526,1571,149
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,NA,403,232,162,378,343,159,545,382,163
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","60 years or over","Females",NA,NA,161,388,210,160,NA,NA,NA,531,333,164
