"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2116,2111,174,2659,2796,164,2492,2750,167,2466,2609,172
"Belgium",2637,2641,171,2487,2696,165,3061,3398,160,2940,3196,168
"Bulgaria",770,312,185,1320,503,172,1614,716,165,1684,806,182
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",1019,527,166,1382,840,169,1389,1005,173,1540,981,170
"Denmark",2317,2984,162,2583,3542,148,2381,3252,148,2721,3786,157
"Estonia",1289,675,181,1584,1012,175,1841,1265,165,1809,1368,181
"Finland",NA,NA,NA,2139,2494,NA,2368,2829,158,2824,3454,154
"France",2712,2721,150,2756,3054,171,2616,2940,168,2924,3148,170
"Germany",2556,2645,166,2487,2557,161,3077,3214,162,3654,3708,160
"Greece",1349,1126,172,1541,1323,166,1376,1266,158,1724,1473,167
"Hungary",1327,711,184,1346,804,182,1798,1074,167,1374,791,167
"Iceland",NA,NA,NA,2904,4353,173,NA,NA,NA,NA,NA,NA
"Ireland",2461,2902,152,2138,2585,169,2372,2622,164,1927,2356,111
"Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,1017,1047,115
"Latvia",1177,594,178,1224,703,171,1105,1004,152,1475,1034,158
"Lithuania",1150,566,177,1178,637,173,1325,784,155,1618,1015,173
"Luxembourg",3463,3544,NA,2774,3114,167,NA,NA,NA,3574,4304,191
"Macedonia",NA,NA,NA,NA,NA,NA,1709,662,169,992,461,181
"Malta",1826,1319,182,849,1364,175,2293,1676,174,2556,2067,172
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1988,2027,153,1677,1788,145,NA,NA,139,2088,2294,152
"Norway",2324,3395,161,2609,3459,161,2480,3663,151,2626,3846,150
"Poland",1431,846,185,1263,734,172,1458,871,167,1847,1031,180
"Portugal",2793,2138,167,1971,1601,167,1487,1233,171,1094,891,171
"Romania",1277,525,182,1356,677,176,1825,904,167,1574,836,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1363,688,185
"Slovakia",822,357,167,1115,760,169,1506,1007,165,1476,1001,172
"Slovenia",NA,NA,NA,NA,NA,177,2315,1947,NA,2015,1646,175
"Spain",2542,2167,180,2388,2157,170,2784,2619,169,2161,1995,160
"Sweden",1959,2452,171,2224,2680,171,2304,2850,172,2571,3228,172
"Switzerland",NA,NA,NA,NA,NA,NA,2997,4299,169,3282,4886,170
"Turkey",NA,NA,NA,1439,828,195,NA,NA,NA,1835,1097,194
"United Kingdom",2611,2998,159,2666,3009,162,2191,2315,166,2254,2738,169
