"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",2253,2248,173,2214,2328,166,2148,2371,163,2343,2480,160
"Belgium","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",2184,2187,161,2167,2349,155,2297,2551,142,2416,2627,156
"Bulgaria","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",229,93,174,306,117,161,404,179,159,479,229,179
"Croatia","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,1162,819,172,NA,NA,NA
"Cyprus","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,177,1095,1658,173,2186,1942,177,1643,1480,179
"Czech Rep.","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",673,348,181,763,464,172,738,534,164,810,516,164
"Denmark","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1965,2531,134,2171,2978,141,2726,3723,145,2621,3647,139
"Estonia","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,184,649,415,182,750,515,172,907,686,175
"Finland","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1728,2050,159,2019,2355,160,2126,2539,159,2136,2612,161
"France","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1954,1960,149,1750,1939,157,1919,2157,149,2170,2337,149
"Germany","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",2171,2246,153,2399,2466,153,2182,2280,152,2261,2295,152
"Greece","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1352,1128,168,1718,1474,177,1951,1795,168,1506,1287,161
"Hungary","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",578,310,186,664,396,177,866,517,164,1038,597,175
"Iceland","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1898,2486,182,2594,3890,190,2110,2253,177,2465,2909,179
"Ireland","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1884,2221,155,2412,2915,165,2552,2821,164,2349,2872,145
"Italy","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1905,1790,179,2207,2258,174,2235,2287,179,2051,2111,183
"Latvia","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",428,216,168,540,310,167,424,386,141,699,490,154
"Lithuania","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",525,258,179,631,341,176,NA,NA,NA,803,504,179
"Luxembourg","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,NA,2528,2838,170,2326,2814,166,2761,3325,173
"Macedonia","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,1094,424,174,801,373,182
"Malta","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1173,847,151,594,954,148,1417,1036,155,1306,1056,143
"Montenegro","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,951,527,179
"Netherlands","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",2485,2535,160,2427,2587,156,2394,2667,153,2458,2699,152
"Norway","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",2033,2969,147,2559,3393,153,2535,3744,150,2818,4127,148
"Poland","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",567,335,188,553,321,167,744,444,164,984,550,179
"Portugal","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1010,773,172,1269,1031,172,1325,1098,171,1204,981,169
"Romania","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",301,124,187,372,186,179,482,239,169,495,263,183
"Serbia","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,881,445,180
"Slovakia","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",788,342,176,545,371,173,789,528,164,922,625,167
"Slovenia","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1190,817,174,1352,1009,191,1309,1101,168,1390,1135,179
"Spain","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",2044,1742,184,1847,1668,170,1785,1680,174,1872,1728,168
"Sweden","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1673,2094,162,2020,2434,164,2173,2688,166,2548,3199,167
"Switzerland","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,2764,3965,160,3270,4868,155
"Turkey","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",NA,NA,NA,950,546,198,899,555,199,825,493,194
"United Kingdom","Services of the business economy","Service and sales workers","From 50 to 59 years","Males",1707,1960,150,1673,1888,153,1974,2086,171,1801,2188,162
