"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,1749,1839,125,1377,1520,100,1612,1705,105
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,1860,2016,109,2111,2343,120,2211,2403,117
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",314,127,176,527,201,173,754,335,155,790,378,170
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1494,1052,146,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,1072,1622,147,1867,1659,145,1354,1220,160
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",886,458,158,1099,668,156,1127,815,155,1287,820,154
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,1902,2608,117,1950,2663,111,1800,2504,110
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,867,554,135,994,683,123,1155,873,138
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,1987,2317,155,2192,2618,144,2425,2966,146
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,1937,2146,148,1357,1526,147,1674,1803,132
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Less than 30 years","Males",NA,NA,NA,2327,2393,141,2283,2385,131,2152,2184,121
