"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1749,1839,125,1377,1520,100,1612,1705,105
"Belgium",NA,NA,NA,1860,2016,109,2111,2343,120,2211,2403,117
"Bulgaria",314,127,176,527,201,173,754,335,155,790,378,170
"Croatia",NA,NA,NA,NA,NA,NA,1494,1052,146,NA,NA,NA
"Cyprus",NA,NA,NA,1072,1622,147,1867,1659,145,1354,1220,160
"Czech Rep.",886,458,158,1099,668,156,1127,815,155,1287,820,154
"Denmark",NA,NA,NA,1902,2608,117,1950,2663,111,1800,2504,110
"Estonia",NA,NA,NA,867,554,135,994,683,123,1155,873,138
"Finland",NA,NA,NA,1987,2317,155,2192,2618,144,2425,2966,146
"France",NA,NA,NA,1937,2146,148,1357,1526,147,1674,1803,132
"Germany",NA,NA,NA,2327,2393,141,2283,2385,131,2152,2184,121
"Greece",NA,NA,NA,1221,1048,128,1658,1526,134,1354,1157,166
"Hungary",746,400,188,956,571,174,965,577,160,1212,698,165
"Iceland",NA,NA,NA,1514,2270,132,1317,1407,131,1381,1629,123
"Ireland",2004,2363,110,2874,3475,136,3323,3674,126,3025,3698,112
"Italy",NA,NA,NA,1221,1249,91,1727,1767,103,1646,1694,122
"Latvia",NA,NA,NA,766,440,143,597,543,129,866,607,137
"Lithuania",442,218,114,651,352,124,699,413,116,717,450,117
"Luxembourg",NA,NA,NA,2910,3267,135,2361,2855,150,3405,4100,170
"Macedonia",NA,NA,NA,NA,NA,NA,1259,488,157,1089,506,177
"Malta",NA,NA,NA,742,1192,131,1943,1421,128,2259,1827,150
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1439,798,175
"Netherlands",1932,1970,139,1758,1874,136,1863,2075,125,1778,1952,119
"Norway",NA,NA,NA,2230,2957,136,2206,3258,129,2553,3738,134
"Poland",769,454,129,744,432,102,990,592,108,1237,691,127
"Portugal",NA,NA,NA,1697,1379,142,1508,1250,141,1400,1140,142
"Romania",373,153,189,606,302,175,625,310,163,691,367,172
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,976,492,140
"Slovakia",681,296,174,596,407,157,958,641,149,1161,787,158
"Slovenia",1789,1229,171,1900,1418,174,1838,1546,162,1894,1546,174
"Spain",1565,1333,140,1734,1566,135,1875,1764,139,1774,1638,130
"Sweden",NA,NA,NA,1625,1958,135,1725,2133,139,1986,2494,143
"Switzerland",NA,NA,NA,NA,NA,NA,2263,3245,122,2689,4003,147
"Turkey",NA,NA,NA,895,515,187,NA,NA,NA,1519,908,189
"United Kingdom",2802,3217,143,2956,3336,140,2401,2537,140,2408,2926,148
