"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2374,2369,179,2441,2567,175,2525,2787,169,2927,3097,175
"Belgium",2550,2553,177,2535,2748,168,2765,3069,162,3108,3378,170
"Bulgaria",409,166,183,538,205,175,780,346,164,917,439,181
"Croatia",NA,NA,NA,NA,NA,NA,1313,925,170,NA,NA,NA
"Cyprus",1671,1531,173,1234,1868,174,2181,1937,176,1877,1691,170
"Czech Rep.",975,504,171,1253,762,173,1342,971,173,1561,994,172
"Denmark",2497,3216,144,2627,3603,141,3094,4225,138,3262,4539,141
"Estonia",843,442,184,1127,720,176,1352,929,169,1631,1233,184
"Finland",2043,2422,168,2457,2865,167,2761,3298,166,2938,3593,167
"France",2168,2176,148,2340,2594,158,2321,2608,155,2682,2889,158
"Germany",2745,2840,166,2942,3024,164,3028,3163,162,3462,3513,165
"Greece",1764,1472,183,1963,1685,180,2149,1978,173,1948,1664,171
"Hungary",932,499,186,1089,650,183,1304,779,167,1425,820,173
"Iceland",2097,2745,193,2245,3366,186,2269,2424,180,2639,3115,185
"Ireland",2574,3035,166,3126,3778,178,3346,3699,168,3408,4167,169
"Italy",2014,1892,182,2075,2123,177,2247,2300,171,2547,2621,185
"Latvia",606,306,178,803,462,172,638,580,153,1082,758,164
"Lithuania",704,346,177,1013,547,173,998,590,162,1169,733,177
"Luxembourg",2596,2657,182,2579,2895,176,2639,3192,172,2948,3551,187
"Macedonia",NA,NA,NA,NA,NA,NA,1115,432,169,1071,498,182
"Malta",1611,1163,190,782,1257,186,2073,1516,191,2008,1624,180
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,761,182
"Netherlands",2475,2525,162,2413,2572,160,2835,3158,164,3101,3405,165
"Norway",2632,3845,165,3145,4169,165,3419,5049,163,3801,5567,163
"Poland",1041,616,188,1238,719,179,1404,839,172,1831,1022,187
"Portugal",1102,844,170,1204,979,173,1357,1125,173,1400,1141,173
"Romania",499,205,189,662,331,179,916,454,171,960,510,186
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1161,586,187
"Slovakia",866,377,173,872,595,172,1237,827,165,1490,1010,175
"Slovenia",1376,945,175,1525,1138,180,1638,1378,167,1927,1574,180
"Spain",1840,1569,183,1915,1729,171,2100,1976,168,2297,2120,168
"Sweden",2073,2594,172,2448,2950,172,2690,3327,173,3099,3891,173
"Switzerland",NA,NA,NA,NA,NA,NA,3314,4753,176,4018,5981,176
"Turkey",NA,NA,NA,1014,583,202,1159,716,203,1185,709,203
"United Kingdom",2955,3393,180,3258,3677,180,2990,3159,179,2928,3557,178
