"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1179,1177,152,1141,1200,144,1185,1307,139,1320,1397,136
"Belgium",1542,1544,149,1529,1657,140,1636,1816,137,1721,1870,133
"Bulgaria",286,116,178,444,169,167,709,315,157,845,405,176
"Croatia",NA,NA,NA,NA,NA,NA,1094,770,167,NA,NA,NA
"Cyprus",978,896,162,682,1032,169,1363,1210,167,1225,1104,163
"Czech Rep.",793,410,166,967,588,168,1050,760,168,1102,702,166
"Denmark",908,1170,83,997,1368,83,1069,1459,79,976,1358,70
"Estonia",682,357,176,840,537,163,948,652,158,1022,773,166
"Finland",1110,1316,125,1230,1435,124,1369,1635,124,1419,1735,123
"France",1424,1429,132,1461,1619,141,1435,1612,139,1659,1787,142
"Germany",1410,1459,144,1326,1363,136,1308,1366,134,1336,1356,121
"Greece",NA,NA,NA,1092,938,159,1148,1056,152,946,809,145
"Hungary",777,417,180,876,523,177,1081,646,160,1124,647,164
"Iceland",676,885,92,920,1380,101,1102,1177,116,1039,1227,102
"Ireland",1333,1571,126,1576,1904,143,1756,1942,144,1643,2008,121
"Italy",1323,1243,159,1374,1406,153,1352,1384,150,1371,1411,152
"Latvia",534,270,170,703,404,165,615,559,147,860,603,149
"Lithuania",568,279,171,704,381,165,870,514,153,844,529,166
"Luxembourg",1892,1937,160,1874,2104,155,1926,2330,149,2036,2452,164
"Macedonia",NA,NA,NA,NA,NA,NA,1200,465,164,785,365,178
"Malta",1153,833,150,533,856,146,1381,1010,152,1389,1124,145
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,926,514,174
"Netherlands",930,949,102,821,875,93,878,978,89,857,941,84
"Norway",1188,1735,105,1245,1651,97,1243,1835,93,1398,2047,95
"Poland",798,472,184,789,458,165,1004,600,159,1221,682,172
"Portugal",948,726,160,876,712,164,853,707,151,830,676,147
"Romania",430,177,184,616,307,174,885,438,165,876,466,176
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,867,438,181
"Slovakia",705,306,169,674,460,169,1008,675,161,1094,742,170
"Slovenia",1164,799,142,1179,880,176,1316,1107,162,1318,1076,169
"Spain",1106,943,163,1144,1033,153,1222,1150,149,1203,1110,138
"Sweden",1216,1522,133,1387,1671,134,1476,1826,132,1649,2071,128
"Switzerland",NA,NA,NA,NA,NA,NA,1870,2682,143,2239,3333,139
"Turkey",NA,NA,NA,927,533,195,1054,651,195,990,592,193
"United Kingdom",1337,1536,122,1473,1662,127,1300,1374,122,1335,1622,126
