"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1583,1665,140,1495,1650,132,1715,1815,132
"Belgium",NA,NA,NA,1829,1983,139,1971,2188,132,2153,2340,128
"Bulgaria",256,104,178,414,158,173,559,248,165,608,291,177
"Croatia",NA,NA,NA,NA,NA,NA,1157,815,168,NA,NA,NA
"Cyprus",NA,NA,NA,680,1029,162,1529,1358,161,1484,1336,160
"Czech Rep.",642,332,160,793,482,161,1005,727,163,1036,660,164
"Denmark",NA,NA,NA,1995,2736,137,2344,3202,138,2404,3344,137
"Estonia",NA,NA,NA,580,370,167,743,511,157,892,674,169
"Finland",NA,NA,NA,1578,1841,150,1749,2089,149,1838,2248,149
"France",NA,NA,NA,1406,1558,134,1425,1601,132,1540,1658,131
"Germany",NA,NA,NA,1795,1846,129,1481,1547,112,1928,1957,125
"Greece",NA,NA,NA,1511,1297,171,1554,1430,168,1550,1324,170
"Hungary",527,283,182,726,434,175,767,458,162,886,510,164
"Iceland",NA,NA,NA,1154,1731,136,1237,1321,146,1360,1606,138
"Ireland",1635,1928,127,1916,2316,133,2201,2434,131,2164,2646,124
"Italy",NA,NA,NA,1584,1621,133,1675,1714,148,1768,1820,152
"Latvia",NA,NA,NA,549,316,167,473,430,153,757,531,158
"Lithuania",383,189,168,540,292,162,545,322,160,688,431,172
"Luxembourg",NA,NA,NA,2462,2764,139,2579,3120,140,2577,3103,137
"Macedonia",NA,NA,NA,NA,NA,NA,1092,423,167,889,413,183
"Malta",NA,NA,NA,562,904,152,1422,1039,153,1457,1179,127
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,760,422,177
"Netherlands",1359,1386,110,1188,1266,105,1380,1537,101,1511,1659,104
"Norway",NA,NA,NA,1879,2491,130,1856,2742,123,2044,2994,123
"Poland",741,438,181,887,515,164,976,583,159,1245,695,174
"Portugal",NA,NA,NA,1107,900,158,1140,945,160,1114,907,166
"Romania",363,149,186,578,289,178,656,325,165,674,358,175
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,806,407,182
"Slovakia",530,230,174,502,342,164,821,550,156,914,620,155
"Slovenia",1707,1172,166,1545,1153,174,1574,1324,164,1557,1272,174
"Spain",1363,1161,167,1460,1318,153,1523,1433,151,1532,1414,155
"Sweden",NA,NA,NA,1524,1837,146,1684,2083,149,2032,2551,153
"Switzerland",NA,NA,NA,NA,NA,NA,1987,2850,116,2358,3511,117
"Turkey",NA,NA,NA,808,465,194,917,566,196,890,532,198
"United Kingdom",1461,1678,129,1656,1869,130,1399,1478,124,1320,1604,123
