"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1428,1502,152,NA,NA,NA,464,491,48
"Belgium",NA,NA,NA,1010,1095,106,NA,NA,NA,NA,NA,NA
"Bulgaria",239,97,178,354,135,171,487,216,159,600,287,175
"Croatia",NA,NA,NA,NA,NA,NA,1327,935,169,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,1711,1520,168,NA,NA,NA
"Czech Rep.",690,357,168,827,503,162,1000,724,176,1038,661,174
"Denmark",NA,NA,NA,3004,4120,232,2200,3005,119,2027,2821,110
"Estonia",NA,NA,NA,515,329,164,621,427,162,742,561,174
"Finland",NA,NA,NA,1362,1589,144,1398,1670,150,1625,1987,145
"France",NA,NA,NA,NA,NA,NA,687,772,99,1014,1093,92
"Germany",NA,NA,NA,1002,1031,85,794,829,82,716,726,73
"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",567,304,182,736,440,169,881,526,163,875,503,171
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",NA,NA,NA,1534,1855,127,1620,1791,127,1048,1281,102
"Italy",NA,NA,NA,2043,2090,148,1602,1639,148,1450,1493,148
"Latvia",NA,NA,NA,462,265,172,433,394,162,711,498,171
"Lithuania",409,201,170,572,309,171,NA,NA,NA,769,482,177
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,1052,407,170,906,421,184
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",NA,NA,NA,1226,1307,116,992,1105,79,1211,1330,100
"Norway",NA,NA,NA,2006,2660,151,1759,2598,125,1930,2826,127
"Poland",810,479,188,745,433,158,815,487,151,1131,632,174
"Portugal",NA,NA,NA,798,649,152,853,707,165,1000,814,170
"Romania",376,155,184,593,296,179,720,357,166,739,393,185
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,847,427,182
"Slovakia",419,182,164,476,324,154,735,492,149,881,597,160
"Slovenia",NA,NA,NA,NA,NA,NA,1514,1274,178,1498,1223,166
"Spain",1599,1363,170,1405,1269,150,1391,1309,141,1688,1558,155
"Sweden",NA,NA,NA,1734,2089,160,1714,2121,156,1877,2357,150
"Switzerland",NA,NA,NA,NA,NA,NA,2855,4094,152,1749,2603,106
"Turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1356,1558,139,1661,1875,143,1078,1140,118,1056,1283,112
