"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",NA,NA,NA,1428,1502,152,NA,NA,NA,464,491,48
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",NA,NA,NA,1010,1095,106,NA,NA,NA,NA,NA,NA
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",239,97,178,354,135,171,487,216,159,600,287,175
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",NA,NA,NA,NA,NA,NA,1327,935,169,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",NA,NA,NA,NA,NA,NA,1711,1520,168,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",690,357,168,827,503,162,1000,724,176,1038,661,174
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",NA,NA,NA,3004,4120,232,2200,3005,119,2027,2821,110
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",NA,NA,NA,515,329,164,621,427,162,742,561,174
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",NA,NA,NA,1362,1589,144,1398,1670,150,1625,1987,145
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","60 years or over","Total",NA,NA,NA,NA,NA,NA,687,772,99,1014,1093,92
