"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1464,1540,162,1578,1742,160,1878,1987,162
"Belgium",NA,NA,NA,1707,1850,159,1881,2088,156,1921,2088,154
"Bulgaria",227,92,183,328,125,176,454,201,168,555,266,185
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,558,845,178,NA,NA,NA,NA,NA,NA
"Czech Rep.",632,327,166,795,483,168,817,591,168,938,598,169
"Denmark",NA,NA,NA,1559,2138,110,1760,2403,105,1525,2122,95
"Estonia",NA,NA,NA,631,403,172,745,512,167,990,749,185
"Finland",NA,NA,NA,1701,1984,165,1821,2176,160,1968,2406,163
"France",NA,NA,NA,1411,1564,153,1383,1554,146,1479,1593,141
"Germany",NA,NA,NA,1455,1495,132,1270,1326,139,1680,1705,147
"Greece",NA,NA,NA,NA,NA,NA,863,795,127,1091,932,160
"Hungary",610,327,188,694,414,186,778,464,172,898,517,178
"Iceland",NA,NA,NA,NA,NA,NA,1491,1592,144,1407,1661,130
"Ireland",1285,1515,155,1633,1974,161,1699,1879,162,2033,2485,152
"Italy",NA,NA,NA,1241,1270,161,1386,1418,164,1446,1488,178
"Latvia",NA,NA,NA,518,298,168,392,356,145,727,510,159
"Lithuania",455,224,175,638,345,173,NA,NA,NA,801,502,183
"Luxembourg",NA,NA,NA,1567,1759,151,NA,NA,160,1558,1877,148
"Macedonia",NA,NA,NA,NA,NA,NA,587,227,169,634,295,179
"Malta",NA,NA,NA,657,1057,191,NA,NA,NA,1477,1194,184
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1290,1316,143,1081,1152,126,1221,1360,125,1100,1208,106
"Norway",NA,NA,NA,2015,2672,146,2069,3056,144,2253,3300,139
"Poland",641,379,189,672,390,178,874,522,171,1069,597,185
"Portugal",NA,NA,NA,708,576,173,726,601,173,780,635,174
"Romania",282,116,189,384,191,181,594,294,175,661,351,188
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,755,381,185
"Slovakia",525,228,174,512,349,170,749,501,163,863,585,170
"Slovenia",797,547,146,837,625,177,1006,846,161,1187,969,176
"Spain",1089,928,178,1172,1059,164,1295,1219,167,1330,1228,161
"Sweden",1525,1908,166,1803,2173,166,1919,2374,163,2278,2860,164
"Switzerland",NA,NA,NA,NA,NA,NA,2043,2930,164,2110,3142,159
"Turkey",NA,NA,NA,618,355,202,NA,NA,NA,758,453,204
"United Kingdom",1447,1662,155,1481,1671,155,1352,1429,160,1374,1669,158
