"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1964,2065,180,1989,2195,174,2272,2404,176
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,2117,2295,166,2115,2348,161,2099,2282,165
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",299,121,182,417,159,175,619,275,166,690,331,182
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1011,712,170,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,873,1321,179,1381,1227,172,1280,1153,172
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",811,419,173,951,578,173,988,715,173,1098,699,172
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1806,2477,118,2094,2860,117,2027,2820,115
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1027,656,176,1117,768,172,1362,1030,187
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1943,2266,169,2215,2647,168,2246,2746,167
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1559,1728,157,1572,1767,155,1769,1906,155
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1928,1982,163,1779,1858,160,2083,2114,156
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1369,1175,178,1384,1273,165,1313,1122,163
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Plant and machine operators and assemblers","Less than 30 years","Males",715,383,188,817,487,185,922,551,170,1048,603,177
