"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Craft and related trades workers","Total","Total",1683,1679,174,1783,1875,171,1857,2050,167,2212,2340,172
"Belgium","Services of the business economy","Craft and related trades workers","Total","Total",NA,NA,NA,1834,1988,156,2117,2350,157,2403,2612,162
"Bulgaria","Services of the business economy","Craft and related trades workers","Total","Total",328,133,181,414,158,171,659,292,161,730,350,177
"Croatia","Services of the business economy","Craft and related trades workers","Total","Total",NA,NA,NA,NA,NA,NA,1231,867,169,NA,NA,NA
"Cyprus","Services of the business economy","Craft and related trades workers","Total","Total",1639,1502,172,1161,1757,172,2181,1937,176,1617,1457,173
"Czech Rep.","Services of the business economy","Craft and related trades workers","Total","Total",829,429,173,1064,647,172,1105,800,172,1217,775,173
"Denmark","Services of the business economy","Craft and related trades workers","Total","Total",2047,2636,133,2264,3106,141,2613,3568,140,2519,3505,135
"Estonia","Services of the business economy","Craft and related trades workers","Total","Total",647,339,182,1043,666,174,1102,758,165,1435,1085,181
"Finland","Services of the business economy","Craft and related trades workers","Total","Total",1715,2034,167,1927,2247,164,2188,2614,165,2293,2804,166
"France","Services of the business economy","Craft and related trades workers","Total","Total",1649,1655,147,1614,1789,153,1715,1927,152,1920,2067,150
"Germany","Services of the business economy","Craft and related trades workers","Total","Total",1883,1949,157,1904,1958,157,1981,2069,159,2244,2277,160
"Greece","Services of the business economy","Craft and related trades workers","Total","Total",1615,1348,174,2194,1883,178,2043,1881,170,1745,1491,171
"Hungary","Services of the business economy","Craft and related trades workers","Total","Total",673,361,182,782,467,179,946,565,164,913,525,164
"Iceland","Services of the business economy","Craft and related trades workers","Total","Total",2125,2783,188,2523,3783,193,2224,2376,183,2324,2743,178
"Ireland","Services of the business economy","Craft and related trades workers","Total","Total",2106,2483,162,2197,2656,166,2770,3063,163,2459,3006,145
"Italy","Services of the business economy","Craft and related trades workers","Total","Total",1640,1541,174,1781,1822,169,1267,1297,139,1282,1319,139
"Latvia","Services of the business economy","Craft and related trades workers","Total","Total",497,250,173,671,385,170,624,567,157,951,667,166
"Lithuania","Services of the business economy","Craft and related trades workers","Total","Total",504,248,170,681,368,168,782,462,161,881,553,172
"Luxembourg","Services of the business economy","Craft and related trades workers","Total","Total",2194,2245,170,2155,2419,161,2110,2552,154,2537,3056,180
"Macedonia","Services of the business economy","Craft and related trades workers","Total","Total",NA,NA,NA,NA,NA,NA,1020,395,163,772,359,179
"Malta","Services of the business economy","Craft and related trades workers","Total","Total",1420,1025,180,708,1139,171,1738,1271,177,1810,1464,177
"Montenegro","Services of the business economy","Craft and related trades workers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,990,549,180
"Netherlands","Services of the business economy","Craft and related trades workers","Total","Total",1766,1802,149,1757,1873,148,1896,2112,146,1850,2031,144
"Norway","Services of the business economy","Craft and related trades workers","Total","Total",2149,3139,159,2597,3443,164,2686,3967,162,2780,4072,156
"Poland","Services of the business economy","Craft and related trades workers","Total","Total",815,482,187,888,516,175,1090,651,168,1326,741,183
"Portugal","Services of the business economy","Craft and related trades workers","Total","Total",988,757,169,1074,872,174,1160,962,174,1247,1015,173
"Romania","Services of the business economy","Craft and related trades workers","Total","Total",430,177,185,567,283,177,773,383,168,756,402,182
"Serbia","Services of the business economy","Craft and related trades workers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,914,461,183
"Slovakia","Services of the business economy","Craft and related trades workers","Total","Total",712,309,169,655,447,172,978,654,163,1113,755,173
"Slovenia","Services of the business economy","Craft and related trades workers","Total","Total",1255,862,168,1299,970,178,1407,1184,167,1532,1251,179
"Spain","Services of the business economy","Craft and related trades workers","Total","Total",1562,1331,182,1645,1485,169,1823,1716,168,1877,1732,167
"Sweden","Services of the business economy","Craft and related trades workers","Total","Total",1686,2110,171,2000,2410,173,2277,2817,175,2561,3216,175
"Switzerland","Services of the business economy","Craft and related trades workers","Total","Total",NA,NA,NA,NA,NA,NA,2867,4112,174,2934,4368,159
"Turkey","Services of the business economy","Craft and related trades workers","Total","Total",NA,NA,NA,935,538,201,1115,689,200,1121,671,201
"United Kingdom","Services of the business economy","Craft and related trades workers","Total","Total",2374,2726,178,2576,2907,180,2294,2424,177,2250,2734,177
