"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Total","Total","Females",1358,1355,139,1371,1441,135,1468,1620,133,1671,1768,132
"Belgium","Services of the business economy","Total","Total","Females",1812,1814,147,1884,2043,140,2029,2253,134,2332,2535,139
"Bulgaria","Services of the business economy","Total","Total","Females",348,141,179,511,195,168,764,339,158,901,431,176
"Croatia","Services of the business economy","Total","Total","Females",NA,NA,NA,NA,NA,NA,1350,951,168,NA,NA,NA
"Cyprus","Services of the business economy","Total","Total","Females",1237,1133,166,902,1365,168,1768,1570,167,1613,1453,166
"Czech Rep.","Services of the business economy","Total","Total","Females",820,424,166,1034,629,166,1125,814,166,1251,797,165
"Denmark","Services of the business economy","Total","Total","Females",1461,1882,107,1754,2406,114,2138,2920,117,2123,2953,110
"Estonia","Services of the business economy","Total","Total","Females",639,335,173,832,531,164,996,685,158,1146,867,169
"Finland","Services of the business economy","Total","Total","Females",1505,1785,146,1732,2020,146,1981,2366,146,2121,2594,147
"France","Services of the business economy","Total","Total","Females",1648,1653,131,1800,1995,141,1842,2070,139,2195,2364,142
"Germany","Services of the business economy","Total","Total","Females",1597,1652,126,1634,1680,123,1662,1736,122,1735,1761,115
"Greece","Services of the business economy","Total","Total","Females",NA,NA,NA,1432,1229,162,1522,1401,156,1428,1220,153
"Hungary","Services of the business economy","Total","Total","Females",833,446,178,963,575,175,1196,714,160,1269,730,163
"Iceland","Services of the business economy","Total","Total","Females",1093,1431,126,1548,2321,137,1762,1882,147,1891,2231,136
"Ireland","Services of the business economy","Total","Total","Females",1543,1819,128,1847,2233,141,2267,2507,143,2122,2594,129
"Italy","Services of the business economy","Total","Total","Females",1541,1448,153,1617,1654,146,1692,1731,144,1729,1780,148
"Latvia","Services of the business economy","Total","Total","Females",517,261,171,686,394,166,619,563,150,961,674,157
"Lithuania","Services of the business economy","Total","Total","Females",588,289,169,739,399,164,806,477,153,924,580,167
"Luxembourg","Services of the business economy","Total","Total","Females",2098,2147,153,2222,2494,147,2396,2899,146,2633,3171,158
"Macedonia","Services of the business economy","Total","Total","Females",NA,NA,NA,NA,NA,NA,1371,531,166,1010,470,179
"Malta","Services of the business economy","Total","Total","Females",1313,948,153,618,993,148,1529,1118,150,1601,1295,147
"Montenegro","Services of the business economy","Total","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1249,693,176
"Netherlands","Services of the business economy","Total","Total","Females",1257,1282,107,1195,1273,102,1364,1520,102,1470,1614,103
"Norway","Services of the business economy","Total","Total","Females",1704,2489,126,1993,2643,124,2099,3100,122,2376,3480,123
"Poland","Services of the business economy","Total","Total","Females",959,567,183,997,580,167,1233,737,161,1549,865,176
"Portugal","Services of the business economy","Total","Total","Females",1127,863,158,1208,981,164,1225,1015,155,1267,1032,154
"Romania","Services of the business economy","Total","Total","Females",490,202,183,716,357,174,1004,497,165,1037,551,178
"Serbia","Services of the business economy","Total","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,1163,587,183
"Slovakia","Services of the business economy","Total","Total","Females",671,292,166,703,479,165,1049,702,159,1220,827,169
"Slovenia","Services of the business economy","Total","Total","Females",1370,941,161,1488,1111,176,1638,1378,163,1779,1453,172
"Spain","Services of the business economy","Total","Total","Females",1290,1099,157,1326,1197,150,1470,1383,148,1576,1455,144
"Sweden","Services of the business economy","Total","Total","Females",1581,1978,145,1893,2281,148,2065,2554,148,2402,3016,147
"Switzerland","Services of the business economy","Total","Total","Females",NA,NA,NA,NA,NA,NA,2084,2988,130,2521,3754,126
"Turkey","Services of the business economy","Total","Total","Females",NA,NA,NA,1273,732,195,1388,858,194,1302,779,193
"United Kingdom","Services of the business economy","Total","Total","Females",1631,1873,127,1900,2144,131,1720,1817,127,1753,2130,130
