"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",252,102,186,309,118,170,384,171,154,1688,808,180
"Croatia",NA,NA,NA,NA,NA,NA,973,685,165,NA,NA,NA
"Cyprus",1192,1093,NA,NA,NA,NA,1517,1348,174,1293,1165,174
"Czech Rep.",617,319,169,1084,659,NA,1050,760,179,996,635,171
"Denmark",1994,2568,124,1925,2641,127,2098,2866,119,2040,2839,116
"Estonia",589,308,172,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",NA,NA,NA,1574,1836,162,1660,1983,162,1823,2229,162
"France",1931,1938,147,1773,1965,148,1380,1551,149,1678,1807,154
"Germany",1805,1867,149,1697,1744,138,1757,1836,153,1992,2022,160
"Greece",966,806,167,NA,NA,171,NA,NA,NA,1295,1107,162
"Hungary",553,297,183,575,343,176,674,402,163,1053,606,170
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",1631,1923,144,NA,NA,NA,2335,2582,164,1937,2369,124
"Italy",1907,1791,180,NA,NA,NA,1656,1695,169,1509,1554,174
"Latvia",356,180,167,490,282,167,550,500,146,NA,NA,NA
"Lithuania",277,136,150,464,251,177,NA,NA,NA,NA,NA,NA
"Luxembourg",NA,NA,NA,NA,NA,NA,1979,2394,174,2138,2574,175
"Macedonia",NA,NA,NA,NA,NA,NA,998,387,172,662,308,184
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,1245,167
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1398,1425,140,1237,1318,136,1483,1652,137,1601,1759,140
"Norway",2070,3023,159,2265,3003,152,2465,3640,158,2725,3992,160
"Poland",635,375,189,783,455,173,859,513,169,1119,625,183
"Portugal",NA,NA,NA,779,633,173,875,725,173,959,781,169
"Romania",250,103,187,329,164,175,416,206,146,479,255,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",447,194,162,651,444,170,761,509,163,936,635,173
"Slovenia",NA,NA,NA,1153,861,179,1082,910,155,1334,1089,180
"Spain",1217,1037,179,1519,1372,160,1432,1348,160,1600,1477,158
"Sweden",1622,2030,171,1800,2169,169,2076,2568,175,2240,2813,165
"Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,3041,4526,175
"Turkey",NA,NA,NA,818,471,205,NA,NA,NA,880,526,208
"United Kingdom",1716,1970,170,1721,1942,162,1710,1807,172,1561,1897,167
