"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1258,1255,130,1386,1458,133,1405,1550,124,1534,1623,122
"Belgium",NA,NA,NA,1657,1796,138,1981,2199,136,2324,2526,138
"Bulgaria",339,138,176,480,183,170,584,259,160,660,316,178
"Croatia",NA,NA,NA,NA,NA,NA,1254,883,168,NA,NA,NA
"Cyprus",1350,1237,179,984,1490,174,1792,1591,174,1766,1591,183
"Czech Rep.",672,347,160,963,586,173,1095,792,173,1229,783,173
"Denmark",1987,2559,131,2150,2948,132,2298,3138,119,2282,3175,121
"Estonia",598,313,184,800,511,176,911,626,165,1147,867,182
"Finland",1726,2047,161,1984,2313,161,2212,2643,160,2352,2876,159
"France",4082,4096,133,2299,2548,143,1650,1854,132,1888,2033,134
"Germany",1854,1919,137,1552,1596,110,1609,1681,119,1695,1720,121
"Greece",1472,1229,170,NA,NA,167,1805,1662,168,1857,1587,172
"Hungary",654,351,176,797,476,169,858,512,157,1043,600,167
"Iceland",1786,2339,191,2014,3020,195,1793,1915,186,2180,2573,188
"Ireland",1918,2262,169,2139,2585,167,2516,2782,164,2136,2611,149
"Italy",NA,NA,180,1999,2045,169,2133,2183,170,1974,2032,173
"Latvia",519,262,179,610,351,170,610,555,158,844,592,155
"Lithuania",548,270,173,785,424,169,NA,NA,NA,969,608,180
"Luxembourg",2230,2282,166,1890,2122,146,1845,2232,141,1923,2317,144
"Macedonia",NA,NA,NA,NA,NA,NA,1107,429,171,855,398,181
"Malta",1258,909,183,506,813,157,1653,1209,162,1235,999,140
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1474,818,179
"Netherlands",1579,1610,128,1362,1451,121,1400,1560,111,1592,1748,114
"Norway",1938,2830,150,2359,3128,152,2397,3541,147,2611,3824,141
"Poland",791,468,185,875,509,163,1145,684,165,1358,758,182
"Portugal",969,742,174,1143,929,175,1129,936,173,1078,878,174
"Romania",515,212,192,536,267,174,858,425,167,888,472,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,568,186
"Slovakia",626,272,168,627,427,165,967,647,164,1142,774,173
"Slovenia",1281,880,189,1347,1005,178,1420,1194,158,1418,1158,176
"Spain",1669,1422,171,1396,1261,130,1081,1017,92,1424,1314,115
"Sweden",1584,1982,161,1912,2304,163,2112,2612,163,2452,3079,165
"Switzerland",NA,NA,NA,NA,NA,NA,2853,4091,162,3021,4498,148
"Turkey",NA,NA,NA,748,430,200,NA,NA,NA,729,436,177
"United Kingdom",1780,2044,178,1984,2240,172,1759,1859,168,1846,2243,165
