"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Managers","Less than 30 years","Males",2755,2749,175,2782,2925,173,2805,3096,171,2694,2850,170
"Belgium","Services of the business economy","Managers","Less than 30 years","Males",3188,3192,173,2789,3023,166,3142,3488,159,2987,3247,159
"Bulgaria","Services of the business economy","Managers","Less than 30 years","Males",753,305,NA,1227,468,NA,1718,763,165,1886,903,180
"Croatia","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,2394,1686,170,NA,NA,NA
"Cyprus","Services of the business economy","Managers","Less than 30 years","Males",2375,2177,176,NA,NA,NA,3920,3481,183,NA,NA,NA
"Czech Rep.","Services of the business economy","Managers","Less than 30 years","Males",1730,895,172,1746,1062,173,1769,1281,174,1952,1244,171
"Denmark","Services of the business economy","Managers","Less than 30 years","Males",2557,3293,161,2551,3499,158,2706,3695,154,2887,4017,160
"Estonia","Services of the business economy","Managers","Less than 30 years","Males",1697,889,183,1959,1251,174,2340,1608,166,2140,1618,180
"Finland","Services of the business economy","Managers","Less than 30 years","Males",2741,3251,162,2590,3021,161,2932,3503,NA,3905,4776,163
"France","Services of the business economy","Managers","Less than 30 years","Males",2769,2779,155,2756,3054,176,2972,3340,170,3125,3365,173
"Germany","Services of the business economy","Managers","Less than 30 years","Males",3308,3423,169,2564,2636,156,3710,3875,161,3904,3962,164
"Greece","Services of the business economy","Managers","Less than 30 years","Males",1511,1261,170,1834,1574,171,NA,NA,174,NA,NA,NA
"Hungary","Services of the business economy","Managers","Less than 30 years","Males",1333,714,184,1400,836,180,1637,978,165,2966,1707,171
"Iceland","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,2730,4092,167,NA,NA,NA,NA,NA,NA
"Ireland","Services of the business economy","Managers","Less than 30 years","Males",2800,3301,156,2764,3341,168,2564,2835,173,1876,2294,112
"Italy","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1600,1637,162,1675,1725,133
"Latvia","Services of the business economy","Managers","Less than 30 years","Males",1458,736,179,1546,888,171,1089,990,145,1802,1263,171
"Lithuania","Services of the business economy","Managers","Less than 30 years","Males",1269,625,178,1559,842,169,1817,1074,163,1923,1206,178
"Luxembourg","Services of the business economy","Managers","Less than 30 years","Males",2982,3052,177,3502,3931,NA,3069,3713,171,4198,5056,187
"Macedonia","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1830,709,168,1105,514,184
"Malta","Services of the business economy","Managers","Less than 30 years","Males",1947,1406,170,1163,1869,NA,NA,NA,179,3194,2583,153
"Montenegro","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,1818,1937,155,1953,2176,148,2143,2353,154
"Norway","Services of the business economy","Managers","Less than 30 years","Males",2581,3771,163,2966,3933,161,2937,4337,157,3033,4443,155
"Poland","Services of the business economy","Managers","Less than 30 years","Males",1787,1057,186,1557,905,173,1846,1103,166,2196,1226,180
"Portugal","Services of the business economy","Managers","Less than 30 years","Males",2809,2150,167,2051,1666,166,NA,NA,172,1250,1018,150
"Romania","Services of the business economy","Managers","Less than 30 years","Males",1130,465,182,1311,654,176,1833,908,167,1415,752,173
"Serbia","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1594,804,185
"Slovakia","Services of the business economy","Managers","Less than 30 years","Males",1807,786,178,1314,896,173,1520,1017,166,1691,1146,178
"Slovenia","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,168,2986,2438,182
"Spain","Services of the business economy","Managers","Less than 30 years","Males",2710,2310,178,NA,NA,NA,3168,2980,173,2671,2466,167
"Sweden","Services of the business economy","Managers","Less than 30 years","Males",2398,3001,173,2751,3315,171,2606,3223,172,2865,3597,174
"Switzerland","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,3441,4935,174,3912,5823,174
"Turkey","Services of the business economy","Managers","Less than 30 years","Males",NA,NA,NA,1345,773,198,NA,NA,NA,1838,1099,197
"United Kingdom","Services of the business economy","Managers","Less than 30 years","Males",3161,3630,167,3149,3554,170,2676,2828,169,2689,3267,172
