"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Professionals","Less than 30 years","Males",2445,2440,175,2471,2599,170,2364,2609,160,2540,2687,163
"Belgium","Services of the business economy","Professionals","Less than 30 years","Males",2493,2496,174,2437,2641,169,2615,2903,160,2855,3103,166
"Bulgaria","Services of the business economy","Professionals","Less than 30 years","Males",594,241,181,1099,419,175,1661,737,164,2065,989,181
"Croatia","Services of the business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1775,1251,169,NA,NA,NA
"Cyprus","Services of the business economy","Professionals","Less than 30 years","Males",2026,1857,172,1269,1921,170,2137,1898,170,2012,1812,171
"Czech Rep.","Services of the business economy","Professionals","Less than 30 years","Males",1371,709,166,1548,941,168,1782,1289,170,1965,1252,169
"Denmark","Services of the business economy","Professionals","Less than 30 years","Males",2691,3465,155,2369,3249,142,2582,3527,135,2606,3626,132
"Estonia","Services of the business economy","Professionals","Less than 30 years","Males",1894,992,181,1900,1214,171,2017,1386,165,2224,1682,180
"Finland","Services of the business economy","Professionals","Less than 30 years","Males",2186,2593,161,2343,2733,159,2581,3084,158,2681,3279,156
"France","Services of the business economy","Professionals","Less than 30 years","Males",2993,3003,151,2686,2977,167,2514,2825,160,2691,2898,165
"Germany","Services of the business economy","Professionals","Less than 30 years","Males",2995,3099,160,2715,2791,156,2630,2747,152,2900,2943,155
"Greece","Services of the business economy","Professionals","Less than 30 years","Males",1413,1179,NA,1627,1397,171,1593,1466,162,1436,1227,155
"Hungary","Services of the business economy","Professionals","Less than 30 years","Males",1858,996,184,1777,1061,183,2056,1228,165,2062,1186,168
"Iceland","Services of the business economy","Professionals","Less than 30 years","Males",NA,NA,NA,2958,4435,153,2796,2987,160,2804,3309,161
"Ireland","Services of the business economy","Professionals","Less than 30 years","Males",2594,3058,154,2488,3007,167,2745,3035,162,3250,3974,137
"Italy","Services of the business economy","Professionals","Less than 30 years","Males",NA,NA,NA,1866,1909,185,1939,1984,166,1981,2039,183
"Latvia","Services of the business economy","Professionals","Less than 30 years","Males",1277,644,178,1359,781,168,1204,1095,156,1820,1276,166
"Lithuania","Services of the business economy","Professionals","Less than 30 years","Males",1057,521,174,1029,556,165,1284,759,155,1381,866,169
"Luxembourg","Services of the business economy","Professionals","Less than 30 years","Males",3176,3250,176,2840,3188,171,2896,3503,169,2912,3507,184
"Macedonia","Services of the business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1753,679,168,1277,594,181
"Malta","Services of the business economy","Professionals","Less than 30 years","Males",1761,1271,166,913,1468,168,2436,1781,175,2275,1840,159
"Montenegro","Services of the business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1748,970,173
"Netherlands","Services of the business economy","Professionals","Less than 30 years","Males",2411,2459,158,2060,2195,149,2068,2304,146,1993,2188,145
"Norway","Services of the business economy","Professionals","Less than 30 years","Males",2935,4287,163,3088,4095,166,3085,4556,160,3323,4867,159
"Poland","Services of the business economy","Professionals","Less than 30 years","Males",1582,936,183,1621,942,173,1834,1096,160,2133,1191,178
"Portugal","Services of the business economy","Professionals","Less than 30 years","Males",1876,1436,169,1681,1366,167,1689,1400,169,1618,1318,171
"Romania","Services of the business economy","Professionals","Less than 30 years","Males",921,379,184,1188,593,175,1504,745,166,1736,923,182
"Serbia","Services of the business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,911,182
"Slovakia","Services of the business economy","Professionals","Less than 30 years","Males",1480,643,175,1245,849,171,1814,1214,163,1882,1276,177
"Slovenia","Services of the business economy","Professionals","Less than 30 years","Males",2313,1589,163,1993,1488,176,2054,1728,167,2195,1792,180
"Spain","Services of the business economy","Professionals","Less than 30 years","Males",2032,1732,182,2059,1859,171,2173,2044,171,2236,2064,171
"Sweden","Services of the business economy","Professionals","Less than 30 years","Males",2360,2953,171,2485,2994,169,2515,3111,171,2798,3514,172
"Switzerland","Services of the business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,3572,5123,171,3561,5301,170
"Turkey","Services of the business economy","Professionals","Less than 30 years","Males",NA,NA,NA,1453,836,196,NA,NA,NA,2122,1269,190
"United Kingdom","Services of the business economy","Professionals","Less than 30 years","Males",3239,3720,163,3389,3825,162,2786,2944,162,2706,3287,163
