"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Elementary occupations","Total","Total",1139,1136,138,1121,1179,133,1138,1256,131,1255,1328,130
"Belgium","Services of the business economy","Elementary occupations","Total","Total",1793,1795,160,1672,1812,138,1507,1673,125,1645,1788,126
"Bulgaria","Services of the business economy","Elementary occupations","Total","Total",206,83,173,283,108,164,390,173,144,481,230,169
"Croatia","Services of the business economy","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,853,601,166,NA,NA,NA
"Cyprus","Services of the business economy","Elementary occupations","Total","Total",1039,952,163,745,1127,174,1228,1090,169,1091,983,164
"Czech Rep.","Services of the business economy","Elementary occupations","Total","Total",555,287,163,681,414,165,763,552,163,777,495,164
"Denmark","Services of the business economy","Elementary occupations","Total","Total",1071,1379,86,1174,1610,86,1349,1843,86,1220,1697,76
"Estonia","Services of the business economy","Elementary occupations","Total","Total",364,190,159,481,307,142,598,411,142,671,507,146
"Finland","Services of the business economy","Elementary occupations","Total","Total",1185,1406,141,1398,1630,149,1512,1806,149,1646,2013,154
"France","Services of the business economy","Elementary occupations","Total","Total",1156,1160,120,1171,1298,125,1113,1251,117,1411,1520,125
"Germany","Services of the business economy","Elementary occupations","Total","Total",1107,1146,108,1151,1184,112,1027,1073,111,731,742,76
"Greece","Services of the business economy","Elementary occupations","Total","Total",NA,NA,NA,1517,1302,166,1187,1093,156,1009,862,150
"Hungary","Services of the business economy","Elementary occupations","Total","Total",490,263,171,527,315,166,604,361,151,762,438,156
"Iceland","Services of the business economy","Elementary occupations","Total","Total",1225,1604,166,1513,2268,166,1540,1645,167,1695,2000,169
"Ireland","Services of the business economy","Elementary occupations","Total","Total",1205,1420,131,1505,1819,133,1657,1832,141,1679,2053,128
"Italy","Services of the business economy","Elementary occupations","Total","Total",1302,1223,154,1162,1189,140,1265,1295,146,1289,1327,151
"Latvia","Services of the business economy","Elementary occupations","Total","Total",375,189,170,433,249,160,385,350,141,580,407,145
"Lithuania","Services of the business economy","Elementary occupations","Total","Total",329,162,159,438,237,157,460,272,143,522,327,145
"Luxembourg","Services of the business economy","Elementary occupations","Total","Total",1425,1458,145,1241,1393,127,1375,1664,132,1496,1802,142
"Macedonia","Services of the business economy","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,828,321,164,649,302,178
"Malta","Services of the business economy","Elementary occupations","Total","Total",1161,839,170,480,772,151,1258,920,164,1104,893,140
"Montenegro","Services of the business economy","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,856,475,170
"Netherlands","Services of the business economy","Elementary occupations","Total","Total",964,984,97,824,878,91,818,911,87,811,891,81
"Norway","Services of the business economy","Elementary occupations","Total","Total",1731,2529,121,1444,1915,109,1539,2273,110,1650,2417,112
"Poland","Services of the business economy","Elementary occupations","Total","Total",560,331,186,568,330,164,694,415,157,881,492,172
"Portugal","Services of the business economy","Elementary occupations","Total","Total",713,546,146,816,663,167,732,606,145,741,604,144
"Romania","Services of the business economy","Elementary occupations","Total","Total",243,100,187,328,164,175,438,217,165,485,258,176
"Serbia","Services of the business economy","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,846,427,184
"Slovakia","Services of the business economy","Elementary occupations","Total","Total",464,202,162,426,290,161,636,425,156,802,544,166
"Slovenia","Services of the business economy","Elementary occupations","Total","Total",780,536,165,868,648,176,960,807,162,1087,888,172
"Spain","Services of the business economy","Elementary occupations","Total","Total",863,736,143,1033,933,145,1029,969,133,1069,987,129
"Sweden","Services of the business economy","Elementary occupations","Total","Total",1377,1723,149,1451,1748,144,1519,1879,142,1637,2055,137
"Switzerland","Services of the business economy","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,1347,1932,115,1733,2580,106
"Turkey","Services of the business economy","Elementary occupations","Total","Total",NA,NA,NA,631,363,198,768,475,199,783,468,198
"United Kingdom","Services of the business economy","Elementary occupations","Total","Total",1391,1597,144,1642,1854,157,1111,1174,129,1118,1358,131
