"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Professionals","60 years or over","Males",4312,4303,167,4809,5057,163,4341,4790,137,3979,4210,123
"Belgium","Services of the business economy","Professionals","60 years or over","Males",3718,3722,159,4818,5222,162,4345,4823,143,5667,6159,161
"Bulgaria","Services of the business economy","Professionals","60 years or over","Males",628,254,179,932,355,171,1232,547,159,1364,653,171
"Croatia","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,3136,2209,164,NA,NA,NA
"Cyprus","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,168,4049,3596,174,3346,3014,170
"Czech Rep.","Services of the business economy","Professionals","60 years or over","Males",1255,649,156,2012,1223,162,2055,1488,154,2559,1630,158
"Denmark","Services of the business economy","Professionals","60 years or over","Males",3649,4699,151,3868,5305,150,4375,5975,148,4665,6492,147
"Estonia","Services of the business economy","Professionals","60 years or over","Males",1112,583,160,1191,761,163,1481,1017,153,1892,1431,165
"Finland","Services of the business economy","Professionals","60 years or over","Males",2681,3179,151,3111,3628,146,3582,4279,148,3808,4657,153
"France","Services of the business economy","Professionals","60 years or over","Males",5467,5486,149,4453,4935,148,4019,4517,142,5606,6037,150
"Germany","Services of the business economy","Professionals","60 years or over","Males",4404,4556,155,4598,4727,135,4434,4631,135,4692,4762,141
"Greece","Services of the business economy","Professionals","60 years or over","Males",2997,2502,162,3736,3207,175,4652,4281,167,3406,2910,164
"Hungary","Services of the business economy","Professionals","60 years or over","Males",1690,906,166,1919,1146,163,2573,1537,147,2656,1528,159
"Iceland","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,3348,5020,176,3200,3418,165,3230,3813,160
"Ireland","Services of the business economy","Professionals","60 years or over","Males",3418,4030,148,5083,6144,157,4654,5145,157,4169,5097,154
"Italy","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,4012,4105,172,4989,5106,159,4679,4816,173
"Latvia","Services of the business economy","Professionals","60 years or over","Males",779,393,167,1002,576,149,960,872,148,1509,1058,144
"Lithuania","Services of the business economy","Professionals","60 years or over","Males",821,404,147,1043,564,156,876,518,125,1311,822,155
"Luxembourg","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,6234,6998,167,4341,5251,162,4725,5690,156
"Macedonia","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1963,760,168,1639,763,183
"Malta","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2999,2426,174
"Montenegro","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2488,1380,177
"Netherlands","Services of the business economy","Professionals","60 years or over","Males",3191,3254,145,2946,3140,121,3362,3745,130,4194,4606,143
"Norway","Services of the business economy","Professionals","60 years or over","Males",3473,5073,155,4328,5739,155,4284,6326,152,4798,7027,152
"Poland","Services of the business economy","Professionals","60 years or over","Males",1766,1044,179,1654,961,147,2265,1353,155,2744,1532,172
"Portugal","Services of the business economy","Professionals","60 years or over","Males",2639,2021,152,4176,3393,136,3393,2813,157,3930,3201,155
"Romania","Services of the business economy","Professionals","60 years or over","Males",866,356,178,1136,567,160,1708,846,150,1742,926,172
"Serbia","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1622,818,184
"Slovakia","Services of the business economy","Professionals","60 years or over","Males",1147,499,153,1122,765,155,1637,1095,144,2001,1357,162
"Slovenia","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,4006,2990,174,3859,3246,164,3854,3147,176
"Spain","Services of the business economy","Professionals","60 years or over","Males",4625,3942,169,3207,2896,148,3187,2999,131,3485,3217,146
"Sweden","Services of the business economy","Professionals","60 years or over","Males",3031,3794,162,3391,4086,162,3736,4621,166,4417,5546,167
"Switzerland","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,5614,8052,159,5439,8098,154
"Turkey","Services of the business economy","Professionals","60 years or over","Males",NA,NA,NA,3256,1872,193,NA,NA,NA,2492,1490,163
"United Kingdom","Services of the business economy","Professionals","60 years or over","Males",3603,4137,142,3764,4247,137,3656,3864,150,3474,4221,149
