"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1308,1375,143,1299,1434,140,1487,1573,143
"Belgium",NA,NA,NA,1610,1746,141,1594,1770,129,1788,1944,135
"Bulgaria",223,90,179,309,118,171,428,190,155,509,244,178
"Croatia",NA,NA,NA,NA,NA,NA,873,615,167,NA,NA,NA
"Cyprus",NA,NA,NA,835,1264,173,1438,1277,169,1156,1041,166
"Czech Rep.",549,284,165,664,404,164,773,559,167,813,518,167
"Denmark",NA,NA,NA,1826,2505,125,2048,2797,124,1941,2700,114
"Estonia",NA,NA,NA,484,309,157,607,417,153,806,609,163
"Finland",NA,NA,NA,1576,1838,159,1707,2039,159,1830,2238,161
"France",NA,NA,NA,1195,1324,124,1184,1330,121,1441,1552,131
"Germany",NA,NA,NA,1560,1604,128,1256,1312,118,971,986,89
"Greece",NA,NA,NA,1703,1461,171,1340,1234,162,1170,999,155
"Hungary",479,257,179,547,326,172,617,368,158,764,440,162
"Iceland",NA,NA,NA,1711,2566,184,1443,1541,170,1885,2224,179
"Ireland",1363,1607,130,1893,2288,148,2069,2288,146,1985,2427,136
"Italy",NA,NA,NA,1288,1318,144,1501,1536,154,1491,1535,159
"Latvia",NA,NA,NA,438,252,166,363,330,148,569,399,152
"Lithuania",325,160,169,456,246,163,483,286,154,563,353,159
"Luxembourg",NA,NA,NA,1544,1733,141,1652,1999,144,1725,2078,152
"Macedonia",NA,NA,NA,NA,NA,NA,796,308,167,662,308,181
"Malta",NA,NA,NA,557,896,170,1294,946,171,1231,996,155
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,774,429,175
"Netherlands",1392,1419,117,1248,1330,113,1222,1361,112,1242,1363,106
"Norway",NA,NA,NA,1815,2406,127,2069,3055,132,2062,3020,128
"Poland",571,338,185,638,371,168,771,461,162,976,545,177
"Portugal",NA,NA,NA,812,660,163,762,632,155,814,663,158
"Romania",260,107,188,355,177,178,458,227,168,534,284,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,740,374,184
"Slovakia",448,195,168,423,288,163,671,449,157,780,529,167
"Slovenia",867,596,167,905,676,177,1018,856,162,1160,947,175
"Spain",953,813,148,1111,1003,147,1100,1035,137,1160,1070,136
"Sweden",1674,2095,158,1511,1821,149,1638,2026,148,1775,2228,146
"Switzerland",NA,NA,NA,NA,NA,NA,1722,2469,136,2182,3248,125
"Turkey",NA,NA,NA,762,438,198,875,541,201,803,480,198
"United Kingdom",1492,1713,146,1656,1869,148,1290,1363,130,1230,1494,130
