"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1428,1425,161,1474,1549,154,1483,1636,150,1764,1867,153
"Belgium",NA,NA,NA,1748,1895,154,1925,2137,150,2205,2397,158
"Bulgaria",260,105,184,362,138,176,494,219,167,577,276,183
"Croatia",NA,NA,NA,NA,NA,NA,777,547,170,NA,NA,NA
"Cyprus",858,786,NA,643,974,166,1381,1226,163,1114,1003,156
"Czech Rep.",612,316,166,789,480,168,836,605,169,977,622,169
"Denmark",1887,2430,134,1936,2655,131,2244,3065,129,2311,3216,134
"Estonia",589,309,185,712,455,176,788,542,169,991,749,183
"Finland",1563,1854,167,1836,2141,166,2027,2421,164,2190,2678,164
"France",1381,1385,137,1480,1640,148,1492,1677,146,1638,1764,140
"Germany",1648,1706,144,1683,1730,135,1609,1680,134,1888,1916,143
"Greece",1005,839,168,1387,1191,167,1329,1223,166,1194,1020,164
"Hungary",576,308,184,662,395,184,749,447,166,872,501,168
"Iceland",1346,1763,166,1501,2250,171,1545,1650,171,1736,2049,169
"Ireland",1341,1581,152,1841,2226,160,2047,2263,158,2196,2686,156
"Italy",1253,1177,163,1334,1365,160,1321,1351,148,1391,1431,155
"Latvia",417,210,172,544,313,171,446,406,153,715,502,158
"Lithuania",485,239,175,592,320,172,619,366,163,813,510,180
"Luxembourg",1679,1718,165,1612,1810,160,1800,2178,161,2133,2569,171
"Macedonia",NA,NA,NA,NA,NA,NA,621,240,167,623,290,181
"Malta",NA,NA,NA,668,1073,187,1993,1457,197,1663,1345,176
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,778,432,183
"Netherlands",1357,1384,116,1235,1316,117,1369,1526,120,1442,1584,126
"Norway",1892,2763,149,2264,3001,152,2372,3503,153,2641,3868,153
"Poland",625,370,187,674,391,177,853,510,170,1095,611,185
"Portugal",640,490,169,646,525,173,751,623,174,825,672,174
"Romania",325,134,189,430,215,180,608,301,174,682,363,187
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,695,351,183
"Slovakia",532,231,172,516,352,170,765,512,164,907,615,172
"Slovenia",850,584,164,927,692,177,1035,870,161,1206,985,173
"Spain",1164,992,177,1258,1136,164,1410,1327,165,1491,1377,164
"Sweden",1559,1950,163,1858,2238,164,2085,2579,167,2369,2975,167
"Switzerland",NA,NA,NA,NA,NA,NA,2137,3064,154,2322,3457,149
"Turkey",NA,NA,NA,711,409,202,820,507,201,785,469,202
"United Kingdom",1590,1825,156,1827,2062,159,1675,1770,154,1634,1985,160
