"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",498,497,61,481,505,59,625,689,71,732,774,73
"Belgium",1284,1286,121,1197,1298,118,1216,1349,101,1414,1537,107
"Bulgaria",158,64,139,228,87,140,331,147,133,396,190,153
"Croatia",NA,NA,NA,NA,NA,NA,903,636,165,NA,NA,NA
"Cyprus",1041,954,165,785,1188,172,1226,1089,163,1143,1030,161
"Czech Rep.",410,212,143,563,342,151,650,470,151,737,470,155
"Denmark",1264,1628,94,1329,1823,94,1575,2152,98,1511,2103,93
"Estonia",270,141,144,326,208,127,433,298,127,501,379,132
"Finland",1017,1207,125,1256,1464,135,1396,1668,140,1575,1926,148
"France",869,872,89,888,984,87,928,1043,95,1316,1417,109
"Germany",572,592,58,705,725,66,641,670,70,498,505,54
"Greece",953,796,152,1688,1449,163,1176,1082,145,984,840,139
"Hungary",476,255,146,488,291,134,547,327,123,735,423,135
"Iceland",NA,NA,NA,1495,2241,166,1656,1769,172,1580,1865,147
"Ireland",1198,1413,130,1259,1522,119,1458,1612,125,1526,1866,123
"Italy",1409,1323,154,1142,1168,133,1381,1413,150,1321,1360,145
"Latvia",315,159,168,337,194,159,376,341,143,513,360,142
"Lithuania",282,139,151,350,189,144,381,225,123,409,256,129
"Luxembourg",NA,NA,NA,1041,1169,98,1227,1485,126,995,1199,95
"Macedonia",NA,NA,NA,NA,NA,NA,982,380,167,674,313,179
"Malta",832,601,132,337,541,116,1244,909,148,1176,951,138
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,796,442,172
"Netherlands",716,730,69,972,1036,88,911,1015,85,1028,1129,88
"Norway",1583,2312,106,1293,1714,94,1578,2331,105,1620,2373,105
"Poland",468,277,181,456,265,146,605,362,151,854,477,172
"Portugal",633,485,141,762,619,161,722,598,136,550,448,117
"Romania",195,80,183,278,139,151,410,203,159,452,240,168
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1504,759,184
"Slovakia",642,279,161,340,231,138,508,340,127,712,483,159
"Slovenia",NA,NA,NA,918,686,156,1052,885,163,1163,950,161
"Spain",814,693,132,918,829,125,881,829,110,873,806,107
"Sweden",1403,1756,143,1438,1733,138,1511,1869,138,1713,2150,140
"Switzerland",NA,NA,NA,NA,NA,NA,1329,1906,104,1473,2193,82
"Turkey",NA,NA,NA,719,414,202,NA,NA,NA,758,453,193
"United Kingdom",1140,1309,130,1646,1858,157,974,1029,109,992,1205,111
