"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3247,3414,132,2919,3222,122,3355,3550,136
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2803,3039,151,3764,4179,151,4096,4452,158
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",426,173,171,598,228,170,858,381,159,1025,491,174
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,2049,1443,170,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,1567,2372,164,2980,2647,168,2576,2320,168
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",1035,535,160,1369,832,164,1650,1194,166,1788,1139,167
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3147,4316,152,3593,4907,151,3719,5175,150
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,958,612,156,1193,820,160,1543,1167,172
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2388,2785,149,2714,3242,153,2920,3571,156
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2796,3098,147,2669,3000,138,3149,3391,146
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3306,3399,125,3551,3710,133,3689,3744,140
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2839,2437,175,2777,2556,176,3435,2935,162
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",927,497,171,1031,616,161,1214,725,151,1507,867,160
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2964,4444,181,2300,2456,165,3270,3860,179
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",3423,4036,127,3771,4559,165,3670,4057,161,3355,4103,145
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3295,3372,152,3385,3464,162,3318,3415,176
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,726,417,154,712,647,151,1038,728,150
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",685,337,158,764,413,151,1064,629,145,891,559,146
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3306,3711,140,3457,4182,139,3533,4255,165
"Macedonia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1589,616,169,1204,560,184
"Malta","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,661,1062,NA,2282,1669,190,1921,1554,149
"Montenegro","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1838,1019,179
"Netherlands","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2575,2744,132,3020,3365,143,3134,3442,137
